run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_repeated_benign_worst_s20260610,P3-Persist,True,300,1500,3780173,4200.192222,0.586319,0.0,0.0,0.0,0.0,0.0,0.0,33485.76,0.414332,2,0,0,0,715,10,24,13441,453620.76,6832,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.354191,0.586319,0.414332,4998,0,0,829,51529
m13_control_repeated_benign_worst_s20260610,P3-NoPersist,True,300,1500,1260165,1638.706112,0.500977,0,0.0,0.0,0.0,0.0,0.0,33445.44,0.499674,0,0,0,0,592,12,24,13442,151219.8,5232,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.302637,0.500977,0.499674,0,0,0,829,55261
m13_control_repeated_benign_worst_s20260610,BudgetDoS,True,300,1500,1260735,1687.730924,0.486645,0,0.0,0.0,0.0,0.0,0.0,33445.44,0.513355,0,0,0,0,0,12,788,148259,151288.2,4192,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.293979,0.486645,0.513355,0,0,0,829,73863
