suite,m8_experiment,m8_scenario,run_id,duration_s,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,unique_attack_rpa,duplicate_filter_window_s,persist_reserve,persist_k,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k2_s20260613,1800,512,8,1000.0,10000.0,True,0,200,2,20260613,P3-Persist,True,300,1500,1331071,560.215067,0.905833,0.0,0.0,0.0,45642.24,0.097598,141,0,0,0,2224,4,13,22620,159728.52,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k2_s20260614,1800,512,8,1000.0,10000.0,True,0,200,2,20260614,P3-Persist,True,300,1500,1325525,574.566537,0.900117,0,0.0,0.0,46045.44,0.104175,130,0,0,0,2169,3,15,22583,159063.0,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k3_s20260610,1800,512,8,1000.0,10000.0,True,0,200,3,20260610,P3-Persist,True,300,1500,1305367,584.056823,0.863935,0,0.0,0.0,45440.64,0.137611,90,0,0,0,2134,4,28,22566,156644.04,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k3_s20260611,1800,512,8,1000.0,10000.0,True,0,200,3,20260611,P3-Persist,True,300,1500,1306879,585.257053,0.871245,0,0.0,0.0,45420.48,0.133437,93,0,0,0,2127,6,32,22458,156825.48,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k3_s20260612,1800,512,8,1000.0,10000.0,True,0,200,3,20260612,P3-Persist,True,300,1500,1309903,586.348702,0.868585,0.0,0.0,0.0,45077.76,0.134137,99,0,0,0,2126,2,18,22513,157188.36,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k3_s20260613,1800,512,8,1000.0,10000.0,True,0,200,3,20260613,P3-Persist,True,300,1500,1309903,577.304099,0.86504,0,0.0,0.0,45642.24,0.136485,99,0,0,0,2159,4,18,22620,157188.36,6832
m8_algorithm_novelty,threshold_sensitivity,heavy_flood,m8_threshold_k3_s20260614,1800,512,8,1000.0,10000.0,True,0,200,3,20260614,P3-Persist,True,300,1500,1305367,593.348636,0.858369,0.0,0.0,0.0,46065.6,0.143192,90,0,0,0,2101,2,25,22583,156644.04,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260610,1800,512,8,1000.0,10000.0,True,0,200,1,20260610,BudgetDoS,True,300,1500,1261535,816.527508,0.597217,0,0.0,0.0,45339.84,0.402783,0,0,0,0,0,10,1042,247428,151384.2,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260610,1800,512,8,1000.0,10000.0,True,0,200,1,20260610,P3-Persist,True,300,1500,1358795,550.342244,0.954387,0,0.0,0.0,45460.8,0.051797,196,0,0,0,2259,3,11,22566,163055.4,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260611,1800,512,8,1000.0,10000.0,True,0,200,1,20260611,BudgetDoS,True,300,1500,1261536,816.0,0.603199,0.0,0.0,0.0,45339.84,0.396801,0,0,0,0,0,10,1017,247757,151384.32,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260611,1800,512,8,1000.0,10000.0,True,0,200,1,20260611,P3-Persist,True,300,1500,1353752,551.87607,0.957082,0,0.0,0.0,45480.96,0.050332,186,0,0,0,2256,3,8,22458,162450.24,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260612,1800,512,8,1000.0,10000.0,True,0,200,1,20260612,BudgetDoS,True,300,1500,1260938,1327.303158,0.369362,0.0,0.0,0.0,44896.32,0.630638,0,0,0,0,0,12,1622,247444,151312.56,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260612,1800,512,8,1000.0,10000.0,True,0,200,1,20260612,P3-Persist,True,300,1500,1366355,554.97766,0.957232,0.0,0.0,0.0,45097.92,0.0486,211,0,0,0,2239,1,3,22513,163962.6,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260613,1800,512,8,1000.0,10000.0,True,0,200,1,20260613,BudgetDoS,True,300,1500,1261528,819.706303,0.586733,0,0.0,0.0,45521.28,0.413267,0,0,0,0,0,11,1084,248361,151383.36,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260613,1800,512,8,1000.0,10000.0,True,0,200,1,20260613,P3-Persist,True,300,1500,1375931,548.83566,0.955776,0,0.0,0.0,45662.4,0.049562,230,0,0,0,2263,3,5,22620,165111.72,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260614,1800,512,8,1000.0,10000.0,True,0,200,1,20260614,BudgetDoS,True,300,1500,1261539,815.474467,0.60359,0,0.0,0.0,45964.8,0.39641,0,0,0,0,0,8,1016,247416,151384.68,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_unique_s20260614,1800,512,8,1000.0,10000.0,True,0,200,1,20260614,P3-Persist,True,300,1500,1369372,561.218033,0.952009,0.0,0.0,0.0,46045.44,0.051892,217,0,0,0,2217,2,7,22583,164324.64,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260610,1800,512,8,1000.0,10000.0,False,0,200,1,20260610,BudgetDoS,True,300,1500,1261535,816.527508,0.597217,0,0.0,0.0,45339.84,0.402783,0,0,0,0,0,10,1042,247428,151384.2,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260610,1800,512,8,1000.0,10000.0,False,0,200,1,20260610,P3-Persist,True,300,1500,3780007,2266.191247,0.644762,0.0,0.0,0.0,145756.8,0.356784,21,4979,0,0,1632,8,55,22116,453600.84,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260611,1800,512,8,1000.0,10000.0,False,0,200,1,20260611,BudgetDoS,True,300,1500,1261536,816.0,0.603199,0.0,0.0,0.0,45339.84,0.396801,0,0,0,0,0,10,1017,247757,151384.32,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260611,1800,512,8,1000.0,10000.0,False,0,200,1,20260611,P3-Persist,True,300,1500,3780007,2217.012903,0.665236,0,0.0,0.0,145797.12,0.336715,18,4982,0,0,1671,9,76,22050,453600.84,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260612,1800,512,8,1000.0,10000.0,False,0,200,1,20260612,BudgetDoS,True,300,1500,1260938,1327.303158,0.369362,0.0,0.0,0.0,44896.32,0.630638,0,0,0,0,0,12,1622,247444,151312.56,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260612,1800,512,8,1000.0,10000.0,False,0,200,1,20260612,P3-Persist,True,300,1500,3780007,2183.712883,0.673017,0,0.0,0.0,145474.56,0.327372,18,4982,0,0,1701,5,55,22039,453600.84,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260613,1800,512,8,1000.0,10000.0,False,0,200,1,20260613,BudgetDoS,True,300,1500,1261528,819.706303,0.586733,0,0.0,0.0,45521.28,0.413267,0,0,0,0,0,11,1084,248361,151383.36,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260613,1800,512,8,1000.0,10000.0,False,0,200,1,20260613,P3-Persist,True,300,1500,3780007,2205.371645,0.65345,0.0,0.0,0.0,146059.2,0.346931,14,4986,0,0,1683,10,44,22148,453600.84,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260614,1800,512,8,1000.0,10000.0,False,0,200,1,20260614,BudgetDoS,True,300,1500,1261539,815.474467,0.60359,0,0.0,0.0,45964.8,0.39641,0,0,0,0,0,8,1016,247416,151384.68,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_s20260614,1800,512,8,1000.0,10000.0,False,0,200,1,20260614,P3-Persist,True,300,1500,3780008,2366.943018,0.623098,0,0.0,0.0,146502.72,0.377292,14,4986,0,0,1568,7,51,22146,453600.96,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260610,1800,512,8,1000.0,10000.0,False,60,200,1,20260610,BudgetDoS,True,300,1500,1260189,4345.47931,0.112099,0.0,0.0,0.0,504.0,0.887901,0,0,1636,249652,0,101,661,0,151222.68,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260610,1800,512,8,1000.0,10000.0,False,60,200,1,20260610,P3-Persist,True,300,1500,1340147,546.107172,0.948589,0.0,0.0,0.0,504.0,0.059142,159,0,27,249652,2243,41,8,0,160817.64,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260611,1800,512,8,1000.0,10000.0,False,60,200,1,20260611,BudgetDoS,True,300,1500,1260188,4300.982935,0.114319,0,0.0,0.0,504.0,0.885681,0,0,1636,249981,0,105,634,0,151222.56,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260611,1800,512,8,1000.0,10000.0,False,60,200,1,20260611,P3-Persist,True,300,1500,1336110,550.065871,0.947718,0,0.0,0.0,504.0,0.060476,151,0,31,249981,2231,41,10,0,160333.2,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260612,1800,512,8,1000.0,10000.0,False,60,200,1,20260612,BudgetDoS,True,300,1500,1260196,4330.570447,0.113142,0,0.0,0.0,504.0,0.886858,0,0,1637,249646,0,95,644,0,151223.52,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260612,1800,512,8,1000.0,10000.0,False,60,200,1,20260612,P3-Persist,True,300,1500,1344686,562.394814,0.929627,0,0.0,0.0,504.0,0.075816,168,0,71,249646,2174,35,3,0,161362.32,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260613,1800,512,8,1000.0,10000.0,False,60,200,1,20260613,BudgetDoS,True,300,1500,1260159,4286.255102,0.112085,0.0,0.0,0.0,504.0,0.887915,0,0,1665,250594,0,135,664,0,151219.08,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260613,1800,512,8,1000.0,10000.0,False,60,200,1,20260613,P3-Persist,True,300,1500,1342161,540.757857,0.946245,0.0,0.0,0.0,504.0,0.05833,163,0,32,250594,2251,59,5,0,161059.32,6832
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260614,1800,512,8,1000.0,10000.0,False,60,200,1,20260614,BudgetDoS,True,300,1500,1260188,4360.512111,0.112758,0,0.0,0.0,504.0,0.887242,0,0,1610,249671,0,101,664,0,151222.56,4192
m8_algorithm_novelty,attacker_dilemma,heavy_flood,m8_dilemma_repeated_dup60_s20260614,1800,512,8,1000.0,10000.0,False,60,200,1,20260614,P3-Persist,True,300,1500,1346190,556.967315,0.943036,0,0.0,0.0,504.0,0.062427,171,0,32,249671,2196,44,6,0,161542.8,6832
