run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_main_e5_l0_d1000_s20260622,P3-Persist,True,300,1500,1381489,637.806556,0.858162,0.0,0.0,0.0,0,0,100.0,46206.72,0.145404,241,0,0,0,1895,5,20,22523,165778.68,6832,0.0,332111,332111,0,0.0,2524,2524,0,0.0,24679,24679,0,0.0,249665,249665,0,0.0,0.858162,0.858162,0.145404,0,0,0,203,18253
m13_main_e5_l0_d1000_s20260622,P3-NoPersist,True,300,1500,1260040,826.255738,0.6042,0,0.0,0.0,0.0,0.0,0.0,46146.24,0.3958,0,0,0,0,1477,8,44,22523,151204.8,5232,0.0,332111,332111,0,0.0,2524,2524,0,0.0,24679,24679,0,0.0,249665,249665,0,0.0,0.6042,0.6042,0.3958,0,0,0,203,18253
m13_main_e5_l0_d1000_s20260622,BudgetDoS,True,300,1500,1261543,813.89871,0.614105,0.0,0.0,0.0,0.0,0.0,0.0,46166.4,0.385895,0,0,0,0,0,7,974,247375,151385.16,4192,0.0,332111,332111,0,0.0,2524,2524,0,0.0,24679,24679,0,0.0,249665,249665,0,0.0,0.614105,0.614105,0.385895,0,0,0,203,24476
