run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p135_dup0_s20260627,P3-Persist,True,300,1500,3780007,2252.685936,0.652157,0.0,0.0,0.0,0.0,35.0,87.0,146280.96,0.348232,14,4986,0,0,1648,9,72,22176,453600.84,6832
m14_confirm_pool320_r1_p135_dup0_s20260627,BudgetDoS,True,300,1500,1261491,840.433711,0.583366,0,0,0,0.0,0.0,0.0,45722.88,0.416634,0,0,0,0,0,10,1072,248313,151378.92,4192
