run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_repeated_benign_worst_s20260614,P3-Persist,True,300,1500,3780173,4261.750846,0.588587,0,0.0,0.0,0.0,0.0,0.0,33465.6,0.411413,0,0,0,0,706,8,51,13455,453620.76,6832,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.339197,0.588587,0.411413,5000,0,0,832,51649
m13_control_repeated_benign_worst_s20260614,P3-NoPersist,True,300,1500,1260176,1394.0,0.599867,0.0,0.0,0.0,0.0,0.0,0.0,33485.76,0.400133,0,0,0,0,721,7,47,13455,151221.12,5232,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.345698,0.599867,0.400133,0,0,0,832,55401
m13_control_repeated_benign_worst_s20260614,BudgetDoS,True,300,1500,1260893,1400.992222,0.597213,0.0,0.0,0.0,0.0,0.0,0.0,33485.76,0.402787,0,0,0,0,0,7,607,148802,151307.16,4192,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.344168,0.597213,0.402787,0,0,0,832,74266
