run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p120_dup60_s20260628,P3-Persist,True,300,1500,3780007,2270.274474,0.66414,0,0.0,0.0,0.0,25.0,85.0,146643.84,0.337056,16,4984,255,242172,1634,8,66,83,453600.84,6832
m14_confirm_pool320_r1_p120_dup60_s20260628,BudgetDoS,True,300,1500,1260184,6462.482051,0.077782,0,0.0,0.0,0.0,0.0,0.0,46105.92,0.922218,0,0,1573,242172,0,11,739,5713,151222.08,4192
