run_id,method,paired_trace_id,identity_label_for_scoring,rpa_value,event_id,action,aes_attempts,deferred,delay_ms,drop_reason,admission_path
m12_medium_flood_dup60_s20260621_bonded,P3-Persist,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:0,24,host_scan,504,False,0,,host_scan
m12_medium_flood_dup60_s20260621_bonded,P3-Persist,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:1,21589,host_scan,504,False,0,,host_scan
m12_medium_flood_dup60_s20260621_bonded,P3-NoPersist,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:0,24,host_scan,504,False,0,,host_scan
m12_medium_flood_dup60_s20260621_bonded,P3-NoPersist,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:1,21589,rl_hit,1,False,0,,rl
m12_medium_flood_dup60_s20260621_bonded,BudgetDoS,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:0,24,host_scan,504,False,0,,host_scan
m12_medium_flood_dup60_s20260621_bonded,BudgetDoS,m12_medium_flood_dup60_s20260621,bonded,PRIVPROBE:1,21589,rl_hit,1,False,0,,rl
