run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p120_dup60_s20260617,P3-Persist,True,300,1500,3780008,2286.756201,0.665995,0,0.0,0.0,0.0,15.0,83.0,145635.84,0.334811,18,4982,212,242584,1623,4,61,72,453600.96,6832
m14_confirm_pool320_r1_p120_dup60_s20260617,BudgetDoS,True,300,1500,1260189,6462.507692,0.078566,0,0.0,0.0,0.0,0.0,0.0,45158.4,0.921434,0,0,1513,242584,0,6,774,5760,151222.68,4192
