run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_repeated_benign_worst_s20260625,P3-Persist,True,300,1500,3780180,4186.245847,0.588657,0,0.0,0.0,0.0,0.0,0.0,33707.52,0.411995,0,0,0,0,717,6,22,13407,453621.6,6832,0.4,453804,272329,181475,0.399897,2525,1534,991,0.392475,125577,75369,50208,0.399818,250171,150163,100008,0.399759,0.357624,0.588657,0.411995,5000,0,0,822,51780
m13_control_repeated_benign_worst_s20260625,P3-NoPersist,True,300,1500,1260180,1395.548173,0.588657,0,0.0,0.0,0.0,0.0,0.0,33707.52,0.411995,0,0,0,0,717,6,22,13407,151221.6,5232,0.4,453804,272329,181475,0.399897,2525,1534,991,0.392475,125577,75369,50208,0.399818,250171,150163,100008,0.399759,0.357624,0.588657,0.411995,0,0,0,822,55533
m13_control_repeated_benign_worst_s20260625,BudgetDoS,True,300,1500,1260533,2312.904587,0.35528,0,0.0,0.0,0.0,0.0,0.0,33626.88,0.64472,0,0,0,0,0,12,989,148495,151263.96,4192,0.4,453804,272329,181475,0.399897,2525,1534,991,0.392475,125577,75369,50208,0.399818,250171,150163,100008,0.399759,0.215842,0.35528,0.64472,0,0,0,820,74549
