run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p75_dup60_s20260619,P3-Persist,True,300,1500,3780006,2162.474828,0.680685,0.0,0.0,0.0,0,0.0,0.0,146200.32,0.319704,13,4987,241,241252,1722,7,37,70,453600.72,6832
m14_confirm_pool320_r1_p75_dup60_s20260619,BudgetDoS,True,300,1500,1260196,6147.297561,0.079829,0,0.0,0.0,0.0,0.0,0.0,45622.08,0.920171,0,0,1635,241252,0,9,728,5737,151223.52,4192
