run_id,method,paired_trace_id,scenario,duplicate_filter_window_s,seed,identity_label_for_scoring,visible_trace_sha256,probe_event_count,defer_rate,mean_delay_ms,p95_delay_ms,cache_path_rate,reserve_path_rate,host_scan_path_rate,budget_skip_path_rate,duplicate_filter_path_rate,rl_path_rate,mean_aes_attempts
m12_medium_flood_dup0_s20260628_bonded,P3-Persist,m12_medium_flood_dup0_s20260628,medium_flood,0,20260628,bonded,add5e5245eb2fe1c8ab26912d057b93e2235289d4213c72bc56e67f2a789f22e,300,0.0,0.0,0.0,0.996667,0.0,0.003333,0.0,0.0,0.0,1.68
m12_medium_flood_dup0_s20260628_bonded,P3-NoPersist,m12_medium_flood_dup0_s20260628,medium_flood,0,20260628,bonded,add5e5245eb2fe1c8ab26912d057b93e2235289d4213c72bc56e67f2a789f22e,300,0.0,0.0,0.0,0.996667,0.0,0.003333,0.0,0.0,0.0,1.68
m12_medium_flood_dup0_s20260628_bonded,BudgetDoS,m12_medium_flood_dup0_s20260628,medium_flood,0,20260628,bonded,add5e5245eb2fe1c8ab26912d057b93e2235289d4213c72bc56e67f2a789f22e,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
