run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_no_attack_baseline_s20260613,P3-Persist,True,300,1500,1253464,477.692073,0.988696,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017709,3,0,0,0,2367,238,2,0,150415.68,6832,0.0,6272,6272,0,0.0,2654,2654,0,0.0,2522,2522,0,0.0,0,0,0,0.0,0.988696,0.988696,0.017709,0,0,0,2246,214
m13_control_no_attack_baseline_s20260613,P3-NoPersist,True,300,1500,1251953,477.662343,0.987566,0,0,0.0,0.0,0.0,0.0,0.0,0.018839,0,0,0,0,2368,236,2,0,150234.36,5232,0.0,6272,6272,0,0.0,2654,2654,0,0.0,2522,2522,0,0.0,0,0,0,0.0,0.987566,0.987566,0.018839,0,0,0,2248,215
m13_control_no_attack_baseline_s20260613,BudgetDoS,True,300,1500,1261535,543.06285,0.875283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.124717,0,0,0,0,0,788,331,0,151384.2,4192,0.0,6272,6272,0,0.0,2654,2654,0,0.0,2522,2522,0,0.0,0,0,0,0.0,0.875283,0.875283,0.124717,0,0,0,1712,810
