run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,suite,m14_phase,m14_scenario,attack_strategy,attack_addr_pool_size,attack_repeats_per_addr,attack_repeat_interval_s,unique_attack_rpa,duplicate_filter_window_s,persist_reserve,persist_k,seed,estimated_attack_event_count,dup_removable_fraction
m14_confirm_pool256_r1_p120_dup60_s20260627,P3-Persist,True,300,1500,3435778,1438.768007,0.928099,0.0,0.0,0.0,0.0,0.0,100.0,128963.52,0.075398,196,4121,66,244181,2179,3,9,0,412293.36,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p120,256,1,120.0,False,60,200,1,20260627,250578.0,0.974471
m14_confirm_pool256_r1_p120_dup60_s20260628,P3-Persist,True,300,1500,3420153,1473.56872,0.925808,0,0,100.0,0.0,100.0,100.0,128903.04,0.084164,186,4100,72,243772,2123,3,10,1,410418.36,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p120,256,1,120.0,False,60,200,1,20260628,250167.0,0.974437
m14_confirm_pool256_r1_p120_dup60_s20260629,P3-Persist,True,300,1500,3442831,1444.746538,0.935611,0,0.0,0.0,0.0,65.0,100.0,128862.72,0.068708,208,4123,48,242707,2161,7,9,1,413139.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p120,256,1,120.0,False,60,200,1,20260629,249100.0,0.974336
m14_confirm_pool256_r1_p135_dup0_s20260610,P3-Persist,True,300,1500,3780007,2266.191247,0.644762,0.0,0.0,0.0,0,100,100.0,145756.8,0.356784,21,4979,0,0,1632,8,55,22116,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260610,29346.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260611,P3-Persist,True,300,1500,3780007,2217.012903,0.665236,0,0.0,0.0,0.0,100.0,100.0,145797.12,0.336715,18,4982,0,0,1671,9,76,22051,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260611,29283.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260612,P3-Persist,True,300,1500,3780007,2183.712883,0.673017,0,0.0,0.0,0.0,0.0,0.0,145474.56,0.327372,18,4982,0,0,1701,5,55,22039,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260612,29255.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260613,P3-Persist,True,300,1500,3780006,2250.003571,0.640488,0.0,0.0,0.0,0,30.0,86.0,146039.04,0.359893,15,4985,0,0,1649,10,44,22149,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260613,29393.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260614,P3-Persist,True,300,1500,3780008,2366.943018,0.623098,0,0.0,0.0,0.0,35.0,87.0,146502.72,0.377292,14,4986,0,0,1568,7,51,22146,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260614,29413.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260615,P3-Persist,True,300,1500,3780007,2313.345777,0.652556,0.0,0.0,0.0,0,0.0,0.0,146260.8,0.347444,13,4987,0,0,1606,8,54,22057,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260615,29312.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260616,P3-Persist,True,300,1500,3780007,2545.459259,0.596625,0,0.0,0.0,0.0,0.0,0.0,146139.84,0.403375,14,4986,0,0,1459,5,54,21987,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260616,29236.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260617,P3-Persist,True,300,1500,3780008,2350.751244,0.647865,0.0,0.0,0.0,0,10.0,82.0,145615.68,0.352941,19,4981,0,0,1577,4,109,22207,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260617,29430.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260618,P3-Persist,True,300,1500,3780007,2353.678082,0.645758,0.0,0.0,0.0,0,20.0,84.0,145837.44,0.354644,17,4983,0,0,1576,6,42,22099,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260618,29333.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260619,P3-Persist,True,300,1500,3780006,2293.692961,0.641745,0.0,0.0,0.0,0,0.0,0.0,146180.16,0.358645,13,4987,0,0,1621,8,73,22171,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260619,29422.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260620,P3-Persist,True,300,1500,3780006,2493.407652,0.596146,0.0,0.0,0.0,0.0,15.0,83.0,146321.28,0.40464,18,4982,0,0,1479,13,71,22264,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260620,29522.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260621,P3-Persist,True,300,1500,3780006,2260.769139,0.655429,0.0,0.0,0.0,0.0,100.0,100.0,146099.52,0.346139,18,4982,0,0,1638,10,52,22135,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260621,29382.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260622,P3-Persist,True,300,1500,3780007,2303.477757,0.650158,0,0,0.0,0,50.0,90.0,146744.64,0.350238,11,4989,0,0,1616,7,41,22075,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260622,29354.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260623,P3-Persist,True,300,1500,3780007,2267.55069,0.647127,0,0.0,0.0,0.0,0.0,0.0,146966.4,0.352873,10,4990,0,0,1642,8,72,22170,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260623,29460.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260624,P3-Persist,True,300,1500,3780008,2207.948598,0.659222,0.0,0.0,0.0,0.0,100.0,100.0,146059.2,0.341548,14,4986,0,0,1678,12,64,22247,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260624,29492.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260625,P3-Persist,True,300,1500,3780007,2311.930887,0.628604,0,0.0,0.0,0,0.0,0.0,145978.56,0.371396,17,4983,0,0,1604,7,45,22062,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260625,29303.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260626,P3-Persist,True,300,1500,3780007,2386.368056,0.61324,0.0,0.0,0.0,0,0.0,0.0,146502.72,0.38676,9,4991,0,0,1558,10,61,22018,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260626,29285.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260627,P3-Persist,True,300,1500,3780007,2252.685936,0.652157,0.0,0.0,0.0,0.0,35.0,87.0,146280.96,0.348232,14,4986,0,0,1648,9,72,22176,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260627,29432.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260628,P3-Persist,True,300,1500,3780007,2416.884271,0.623853,0.0,0.0,0.0,0,10.0,82.0,146563.2,0.377343,19,4981,0,0,1529,9,110,22221,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260628,29491.0,0.0
m14_confirm_pool256_r1_p135_dup0_s20260629,P3-Persist,True,300,1500,3780007,2277.112651,0.651747,0.0,0.0,0.0,0.0,0.0,0.0,146119.68,0.348253,20,4980,0,0,1624,9,53,21879,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,0,200,1,20260629,29127.0,0.0
m14_confirm_pool256_r1_p135_dup60_s20260610,P3-Persist,True,300,1500,3446361,1435.385673,0.928102,0,0,0,0,100.0,100.0,128983.68,0.079629,195,4143,68,243277,2194,3,11,0,413563.32,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260610,249675.0,0.974375
m14_confirm_pool256_r1_p135_dup60_s20260611,P3-Persist,True,300,1500,3441319,1449.586773,0.926258,0.0,0.0,0.0,0,100,100.0,129024.0,0.082716,181,4147,79,243606,2180,6,9,0,412958.28,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260611,250006.0,0.974401
m14_confirm_pool256_r1_p135_dup60_s20260612,P3-Persist,True,300,1500,3460477,1450.32565,0.927683,0.0,0.0,0.0,0.0,100.0,100.0,129003.84,0.07776,204,4162,76,243271,2168,1,3,0,415257.24,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260612,249670.0,0.97437
m14_confirm_pool256_r1_p135_dup60_s20260613,P3-Persist,True,300,1500,3454428,1405.381611,0.937095,0.0,0.0,0.0,0,100.0,100.0,129024.0,0.067861,219,4135,48,244219,2224,3,5,0,414531.36,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260613,250619.0,0.974463
m14_confirm_pool256_r1_p135_dup60_s20260614,P3-Persist,True,300,1500,3437789,1446.272192,0.927429,0,0.0,0.0,0.0,65.0,100.0,128963.52,0.076863,208,4113,63,243296,2162,2,7,0,412534.68,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260614,249693.0,0.974381
m14_confirm_pool256_r1_p135_dup60_s20260615,P3-Persist,True,300,1500,3433762,1479.432141,0.926917,0,0,0.0,0,0.0,100.0,128923.2,0.07508,191,4122,67,242871,2117,3,9,0,412051.44,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260615,249266.0,0.974345
m14_confirm_pool256_r1_p135_dup60_s20260616,P3-Persist,True,300,1500,3436785,1494.904306,0.923664,0,0.0,0.0,0.0,100.0,100.0,129024.0,0.080755,184,4135,73,243512,2104,2,6,0,412414.2,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260616,249912.0,0.974391
m14_confirm_pool256_r1_p135_dup60_s20260617,P3-Persist,True,300,1500,3459469,1510.025753,0.923046,0,0.0,0.0,0.0,100.0,100.0,128983.68,0.081789,210,4154,76,244184,2066,2,10,1,415136.28,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260617,250583.0,0.974464
m14_confirm_pool256_r1_p135_dup60_s20260618,P3-Persist,True,300,1500,3442333,1497.317529,0.924407,0,0.0,0.0,0,100.0,100.0,129024.0,0.080016,183,4147,71,243115,2099,4,5,0,413079.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260618,249515.0,0.97435
m14_confirm_pool256_r1_p135_dup60_s20260619,P3-Persist,True,300,1500,3440318,1443.086409,0.928349,0.0,0.0,0.0,0,100.0,100.0,128923.2,0.075935,199,4127,76,242852,2168,3,10,0,412838.16,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260619,249247.0,0.974343
m14_confirm_pool256_r1_p135_dup60_s20260620,P3-Persist,True,300,1500,3430235,1443.094236,0.934723,0,0.0,0.0,0,100.0,100.0,128983.68,0.071176,191,4115,59,244120,2169,6,4,0,411628.2,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260620,250518.0,0.974461
m14_confirm_pool256_r1_p135_dup60_s20260621,P3-Persist,True,300,1500,3450399,1443.077792,0.937279,0,0.0,0.0,0.0,100.0,100.0,128983.68,0.068601,216,4130,52,243835,2155,5,3,0,414047.88,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260621,250233.0,0.974432
m14_confirm_pool256_r1_p135_dup60_s20260622,P3-Persist,True,300,1500,3421664,1474.219733,0.919572,0,0,0.0,0.0,100.0,100.0,129024.0,0.087163,180,4109,94,243265,2129,4,4,0,410599.68,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260622,249665.0,0.974366
m14_confirm_pool256_r1_p135_dup60_s20260623,P3-Persist,True,300,1500,3411078,1421.874948,0.931289,0,0.0,0.0,0,0.0,100.0,129003.84,0.071817,173,4095,63,243866,2217,3,5,0,409329.36,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260623,250265.0,0.974431
m14_confirm_pool256_r1_p135_dup60_s20260624,P3-Persist,True,300,1500,3437290,1419.781082,0.932229,0,0,0.0,0.0,100.0,100.0,128963.52,0.073546,190,4130,64,243657,2217,4,6,0,412474.8,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260624,250054.0,0.974418
m14_confirm_pool256_r1_p135_dup60_s20260625,P3-Persist,True,300,1500,3433764,1433.123539,0.921184,0.0,0.0,0.0,0.0,0.0,100.0,128963.52,0.081892,178,4135,94,243814,2203,3,3,0,412051.68,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260625,250211.0,0.974434
m14_confirm_pool256_r1_p135_dup60_s20260626,P3-Persist,True,300,1500,3438298,1424.905926,0.934185,0,0.0,0.0,0.0,100.0,100.0,128983.68,0.072396,208,4114,66,243119,2193,2,7,1,412595.76,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260626,249518.0,0.974355
m14_confirm_pool256_r1_p135_dup60_s20260627,P3-Persist,True,300,1500,3434266,1438.134841,0.928099,0.0,0.0,0.0,0.0,0.0,100.0,128903.04,0.075398,196,4118,66,244181,2179,3,9,0,412111.92,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260627,250575.0,0.974483
m14_confirm_pool256_r1_p135_dup60_s20260628,P3-Persist,True,300,1500,3423177,1474.871607,0.925808,0,0,100.0,0.0,100.0,100.0,129024.0,0.084164,186,4106,72,243772,2123,3,10,0,410781.24,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260628,250172.0,0.974418
m14_confirm_pool256_r1_p135_dup60_s20260629,P3-Persist,True,300,1500,3443839,1445.169534,0.935611,0,0.0,0.0,0.0,65.0,100.0,128903.04,0.068708,208,4125,48,242707,2161,7,9,0,413260.68,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r1_p135,256,1,135.0,False,60,200,1,20260629,249101.0,0.974332
m14_confirm_pool256_r2_p120_dup0_s20260610,P3-Persist,True,300,1500,3780007,2266.191247,0.644762,0.0,0.0,0.0,0,100,100.0,145756.8,0.356784,21,4979,0,0,1632,8,55,22116,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260610,29346.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260611,P3-Persist,True,300,1500,3780007,2217.012903,0.665236,0,0.0,0.0,0.0,100.0,100.0,145797.12,0.336715,18,4982,0,0,1671,9,76,22051,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260611,29283.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260612,P3-Persist,True,300,1500,3780007,2183.712883,0.673017,0,0.0,0.0,0.0,0.0,0.0,145474.56,0.327372,18,4982,0,0,1701,5,55,22039,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260612,29255.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260613,P3-Persist,True,300,1500,3780006,2250.003571,0.640488,0.0,0.0,0.0,0,30.0,86.0,146039.04,0.359893,15,4985,0,0,1649,10,44,22149,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260613,29393.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260614,P3-Persist,True,300,1500,3780008,2366.943018,0.623098,0,0.0,0.0,0.0,35.0,87.0,146502.72,0.377292,14,4986,0,0,1568,7,51,22146,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260614,29413.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260615,P3-Persist,True,300,1500,3780007,2313.345777,0.652556,0.0,0.0,0.0,0,0.0,0.0,146260.8,0.347444,13,4987,0,0,1606,8,54,22057,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260615,29312.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260616,P3-Persist,True,300,1500,3780007,2545.459259,0.596625,0,0.0,0.0,0.0,0.0,0.0,146139.84,0.403375,14,4986,0,0,1459,5,54,21987,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260616,29236.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260617,P3-Persist,True,300,1500,3780008,2350.751244,0.647865,0.0,0.0,0.0,0,10.0,82.0,145615.68,0.352941,19,4981,0,0,1577,4,109,22207,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260617,29430.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260618,P3-Persist,True,300,1500,3780007,2353.678082,0.645758,0.0,0.0,0.0,0,20.0,84.0,145837.44,0.354644,17,4983,0,0,1576,6,42,22099,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260618,29333.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260619,P3-Persist,True,300,1500,3780006,2293.692961,0.641745,0.0,0.0,0.0,0,0.0,0.0,146180.16,0.358645,13,4987,0,0,1621,8,73,22171,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260619,29422.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260620,P3-Persist,True,300,1500,3780006,2493.407652,0.596146,0.0,0.0,0.0,0.0,15.0,83.0,146321.28,0.40464,18,4982,0,0,1479,13,71,22264,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260620,29522.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260621,P3-Persist,True,300,1500,3780006,2260.769139,0.655429,0.0,0.0,0.0,0.0,100.0,100.0,146099.52,0.346139,18,4982,0,0,1638,10,52,22135,453600.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260621,29382.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260622,P3-Persist,True,300,1500,3780007,2303.477757,0.650158,0,0,0.0,0,50.0,90.0,146744.64,0.350238,11,4989,0,0,1616,7,41,22075,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260622,29354.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260623,P3-Persist,True,300,1500,3780007,2267.55069,0.647127,0,0.0,0.0,0.0,0.0,0.0,146966.4,0.352873,10,4990,0,0,1642,8,72,22170,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260623,29460.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260624,P3-Persist,True,300,1500,3780008,2207.948598,0.659222,0.0,0.0,0.0,0.0,100.0,100.0,146059.2,0.341548,14,4986,0,0,1678,12,64,22247,453600.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260624,29492.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260625,P3-Persist,True,300,1500,3780007,2311.930887,0.628604,0,0.0,0.0,0,0.0,0.0,145978.56,0.371396,17,4983,0,0,1604,7,45,22062,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260625,29303.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260626,P3-Persist,True,300,1500,3780007,2386.368056,0.61324,0.0,0.0,0.0,0,0.0,0.0,146502.72,0.38676,9,4991,0,0,1558,10,61,22018,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260626,29285.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260627,P3-Persist,True,300,1500,3780007,2252.685936,0.652157,0.0,0.0,0.0,0.0,35.0,87.0,146280.96,0.348232,14,4986,0,0,1648,9,72,22176,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260627,29432.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260628,P3-Persist,True,300,1500,3780007,2416.884271,0.623853,0.0,0.0,0.0,0,10.0,82.0,146563.2,0.377343,19,4981,0,0,1529,9,110,22221,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260628,29491.0,0.0
m14_confirm_pool256_r2_p120_dup0_s20260629,P3-Persist,True,300,1500,3780007,2277.112651,0.651747,0.0,0.0,0.0,0.0,0.0,0.0,146119.68,0.348253,20,4980,0,0,1624,9,53,21879,453600.84,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,0,200,1,20260629,29127.0,0.0
m14_confirm_pool256_r2_p120_dup60_s20260610,P3-Persist,True,300,1500,3529521,1469.409242,0.928489,0.0,0.0,0.0,0.0,100.0,100.0,129024.0,0.078856,192,4311,68,243277,2195,6,11,0,423542.52,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260610,249677.0,0.974367
m14_confirm_pool256_r2_p120_dup60_s20260611,P3-Persist,True,300,1500,3502303,1475.275063,0.926258,0.0,0.0,0.0,0.0,100.0,100.0,129024.0,0.082716,180,4269,79,243606,2179,8,9,0,420276.36,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260611,250006.0,0.974401
m14_confirm_pool256_r2_p120_dup60_s20260612,P3-Persist,True,300,1500,3536077,1481.38961,0.928072,0,0.0,0.0,0.0,100.0,100.0,129024.0,0.077372,202,4314,76,243271,2169,3,3,0,424329.24,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260612,249671.0,0.974366
m14_confirm_pool256_r2_p120_dup60_s20260613,P3-Persist,True,300,1500,3536580,1438.803906,0.937095,0.0,0.0,0.0,0,100.0,100.0,129003.84,0.067861,219,4298,48,244219,2224,3,5,0,424389.6,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260613,250618.0,0.974467
m14_confirm_pool256_r2_p120_dup60_s20260614,P3-Persist,True,300,1500,3519436,1480.620951,0.927429,0,0.0,0.0,0.0,95.0,100.0,129024.0,0.077253,202,4281,63,243296,2164,7,6,0,422332.32,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260614,249696.0,0.974369
m14_confirm_pool256_r2_p120_dup60_s20260615,P3-Persist,True,300,1500,3512386,1511.353701,0.928115,0.0,0.0,0.0,0.0,0.0,100.0,129003.84,0.073882,186,4283,65,242871,2123,5,9,0,421486.32,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260615,249270.0,0.974329
m14_confirm_pool256_r2_p120_dup60_s20260616,P3-Persist,True,300,1500,3511881,1525.578193,0.924869,0.0,0.0,0.0,0.0,100.0,100.0,129024.0,0.07955,182,4286,72,243512,2106,5,6,0,421425.72,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260616,249912.0,0.974391
m14_confirm_pool256_r2_p120_dup60_s20260617,P3-Persist,True,300,1500,3535069,1543.024443,0.923046,0,0.0,0.0,0,100.0,100.0,128882.88,0.081789,209,4305,76,244184,2065,4,10,1,424208.28,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260617,250578.0,0.974483
m14_confirm_pool256_r2_p120_dup60_s20260618,P3-Persist,True,300,1500,3523980,1532.165217,0.924809,0.0,0.0,0.0,0.0,100.0,100.0,129024.0,0.079614,180,4312,71,243115,2100,8,5,0,422877.6,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260618,249515.0,0.97435
m14_confirm_pool256_r2_p120_dup60_s20260619,P3-Persist,True,300,1500,3520958,1476.911913,0.928349,0.0,0.0,0.0,0.0,100.0,100.0,129024.0,0.075935,196,4290,76,242852,2168,6,10,0,422514.96,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260619,249252.0,0.974323
m14_confirm_pool256_r2_p120_dup60_s20260620,P3-Persist,True,300,1500,3507851,1475.74716,0.934723,0,0.0,0.0,0.0,100.0,100.0,129003.84,0.071176,190,4270,59,244120,2169,7,4,0,420942.12,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260620,250519.0,0.974457
m14_confirm_pool256_r2_p120_dup60_s20260621,P3-Persist,True,300,1500,3529023,1471.039183,0.940416,0,0.0,0.0,0,100.0,100.0,129024.0,0.065465,213,4289,45,243835,2164,7,3,0,423482.76,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260621,250235.0,0.974424
m14_confirm_pool256_r2_p120_dup60_s20260622,P3-Persist,True,300,1500,3504320,1509.831969,0.919572,0,0,0.0,0.0,100.0,100.0,129024.0,0.087163,176,4277,94,243265,2130,7,4,0,420518.4,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260622,249665.0,0.974366
m14_confirm_pool256_r2_p120_dup60_s20260623,P3-Persist,True,300,1500,3495246,1456.959566,0.931289,0,0.0,0.0,0.0,0.0,100.0,129003.84,0.071817,170,4265,63,243866,2217,6,5,0,419429.52,6832,m14_adaptive_refinement,confirm,heavy_flood,pool256_r2_p120,256,2,120.0,False,60,200,1,20260623,250265.0,0.974431
