run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p135_dup60_s20260629,P3-Persist,True,300,1500,3780007,2112.916154,0.702395,0,0.0,0.0,0.0,0.0,0.0,146119.68,0.297605,20,4980,181,241107,1753,9,42,80,453600.84,6832
m14_confirm_pool320_r1_p135_dup60_s20260629,BudgetDoS,True,300,1500,1260194,6207.852217,0.079702,0,0.0,0.0,0.0,0.0,0.0,45722.88,0.920298,0,0,1596,241107,0,9,748,5732,151223.28,4192
