run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p90_dup60_s20260620,P3-Persist,True,300,1500,3780006,2337.666048,0.635863,0,0.0,0.0,0,20.0,84.0,146361.6,0.364923,17,4983,323,242520,1582,12,45,58,453600.72,6832
m14_confirm_pool320_r1_p90_dup60_s20260620,BudgetDoS,True,300,1500,1260195,6029.641148,0.082186,0,0.0,0.0,0.0,0.0,0.0,45864.0,0.917814,0,0,1578,242520,0,14,756,5725,151223.4,4192
