suite,m10_experiment,m10_scenario,run_id,duration_s,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,unique_attack_rpa,duplicate_filter_window_s,persist_reserve,persist_k,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260612,1800,512,8,100.0,1000.0,True,0,200,1,20260612,P3-NoPersist,True,300,1500,1260002,615.836755,0.780916,0.0,0.0,0.0,44674.56,0.220229,0,0,0,0,1972,72,30,2112,151200.24,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260612,1800,512,8,100.0,1000.0,True,0,200,1,20260612,P3-Persist,True,300,1500,1338630,532.682053,0.95916,0,0.0,0.0,45178.56,0.046183,156,0,0,0,2309,42,8,2108,160635.6,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260612,1800,512,8,100.0,1000.0,True,0,200,1,20260612,Oracle-Offline,True,300,1500,2620,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,314.4,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,Random-RL,True,300,1500,14834713,5585.35881,1.0,0.0,0.0,0.0,507568.32,0.0,0,0,0,0,0,1671,0,0,1780165.56,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,AdaptiveRateLimit,True,300,1500,1261603,733.490116,0.64759,0.0,0.0,0.0,43787.52,0.35241,0,0,0,0,0,117,936,23005,151392.36,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,BudgetDoS,True,300,1500,1261471,788.419375,0.60241,0.0,0.0,0.0,43585.92,0.39759,0,0,0,0,0,129,1056,23015,151376.52,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,P3-NoPersist,True,300,1500,1260003,597.440967,0.794051,0,0.0,0.0,44432.64,0.208584,0,0,0,0,2026,80,42,2093,151200.36,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,P3-Persist,True,300,1500,1340147,524.519374,0.961973,0,0.0,0.0,45097.92,0.042545,159,0,0,0,2341,44,12,2090,160817.64,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260613,1800,512,8,100.0,1000.0,True,0,200,1,20260613,Oracle-Offline,True,300,1500,2656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,318.72,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,Random-RL,True,300,1500,14676371,5812.424158,1.0,0,0.0,0.0,506278.08,0.0,0,0,0,0,0,1626,0,0,1761164.52,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,AdaptiveRateLimit,True,300,1500,1261493,797.403919,0.626535,0.0,0.0,0.0,44009.28,0.373465,0,0,0,0,0,89,943,22930,151379.16,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,BudgetDoS,True,300,1500,1261493,797.403919,0.626535,0.0,0.0,0.0,44009.28,0.373465,0,0,0,0,0,89,943,22930,151379.16,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,P3-NoPersist,True,300,1500,1260005,647.484584,0.770693,0.0,0.0,0.0,44472.96,0.231287,0,0,0,0,1880,61,43,2082,151200.6,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,P3-Persist,True,300,1500,1336116,550.294893,0.961584,0.0,0.0,0.0,45017.28,0.042376,151,0,0,0,2230,35,7,2078,160333.92,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260614,1800,512,8,100.0,1000.0,True,0,200,1,20260614,Oracle-Offline,True,300,1500,2525,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,303.0,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,Random-RL,True,300,1500,14705067,5972.813566,1.0,0.0,0.0,0.0,505975.68,0.0,0,0,0,0,0,1595,0,0,1764608.04,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,AdaptiveRateLimit,True,300,1500,1261441,818.055123,0.62632,0.0,0.0,0.0,44392.32,0.37368,0,0,0,0,0,101,920,22896,151372.92,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,BudgetDoS,True,300,1500,1261228,940.51305,0.544679,0,0,0.0,44150.4,0.455321,0,0,0,0,0,113,1121,22908,151347.36,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,P3-NoPersist,True,300,1500,1260005,672.720235,0.760764,0,0.0,0.0,45178.56,0.241673,0,0,0,0,1809,59,24,2081,151200.6,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,P3-Persist,True,300,1500,1337115,567.536078,0.956946,0.0,0.0,0.0,45743.04,0.047929,153,0,0,0,2170,30,3,2080,160453.8,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260615,1800,512,8,100.0,1000.0,True,0,200,1,20260615,Oracle-Offline,True,300,1500,2462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,295.44,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,Random-RL,True,300,1500,14609866,5929.328734,1.0,0.0,0.0,0.0,501600.96,0.0,0,0,0,0,0,1542,0,0,1753183.92,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,AdaptiveRateLimit,True,300,1500,1261452,817.002591,0.626623,0.0,0.0,0.0,44372.16,0.373377,0,0,0,0,0,92,920,22680,151374.24,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,BudgetDoS,True,300,1500,1261301,895.174592,0.571834,0,0.0,0.0,44130.24,0.428166,0,0,0,0,0,108,1055,22692,151356.12,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,P3-NoPersist,True,300,1500,1260005,677.786444,0.754464,0,0.0,0.0,45037.44,0.245942,0,0,0,0,1801,53,35,2107,151200.6,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,P3-Persist,True,300,1500,1346697,572.331917,0.954951,0,0.0,0.0,45440.64,0.050731,172,0,0,0,2143,29,5,2108,161603.64,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260616,1800,512,8,100.0,1000.0,True,0,200,1,20260616,Oracle-Offline,True,300,1500,2464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,295.68,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,Random-RL,True,300,1500,14791283,5942.660908,1.0,0,0.0,0.0,506943.36,0.0,0,0,0,0,0,1590,0,0,1774953.96,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,AdaptiveRateLimit,True,300,1500,1261461,812.797036,0.623544,0.0,0.0,0.0,43706.88,0.376456,0,0,0,0,0,91,937,22978,151375.32,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,BudgetDoS,True,300,1500,1261303,902.865426,0.56127,0,0.0,0.0,43646.4,0.43873,0,0,0,0,0,94,1092,22981,151356.36,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,P3-NoPersist,True,300,1500,1260004,678.515886,0.746083,0,0.0,0.0,44352.0,0.255123,0,0,0,0,1797,56,66,2092,151200.48,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,P3-Persist,True,300,1500,1359293,571.852335,0.955002,0,0.0,0.0,44795.52,0.05223,197,0,0,0,2145,30,12,2093,163115.16,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260617,1800,512,8,100.0,1000.0,True,0,200,1,20260617,Oracle-Offline,True,300,1500,2489,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,298.68,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,Random-RL,True,300,1500,14592231,5846.246394,1.0,0.0,0.0,0.0,501782.4,0.0,0,0,0,0,0,1569,0,0,1751067.72,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,AdaptiveRateLimit,True,300,1500,1261477,805.026803,0.627804,0,0.0,0.0,44856.0,0.372196,0,0,0,0,0,90,929,22665,151377.24,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,BudgetDoS,True,300,1500,1261235,937.72119,0.538862,0,0.0,0.0,44472.96,0.461138,0,0,0,0,0,110,1151,22684,151348.2,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,P3-NoPersist,True,300,1500,1260002,678.149623,0.744391,0.0,0.0,0.0,45279.36,0.25641,0,0,0,0,1791,65,30,2100,151200.24,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,P3-Persist,True,300,1500,1342665,562.490574,0.95633,0,0.0,0.0,45904.32,0.046474,164,0,0,0,2182,32,6,2098,161119.8,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260618,1800,512,8,100.0,1000.0,True,0,200,1,20260618,Oracle-Offline,True,300,1500,2496,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,299.52,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,Random-RL,True,300,1500,14598810,5704.888628,1.0,0,0.0,0.0,501379.2,0.0,0,0,0,0,0,1605,0,0,1751857.2,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,AdaptiveRateLimit,True,300,1500,1261514,784.036047,0.628761,0,0.0,0.0,43807.68,0.371239,0,0,0,0,0,95,950,22697,151381.68,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,BudgetDoS,True,300,1500,1261461,807.076775,0.610785,0,0.0,0.0,43686.72,0.389215,0,0,0,0,0,102,996,22703,151375.32,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,P3-NoPersist,True,300,1500,1260003,664.558544,0.740914,0.0,0.0,0.0,44412.48,0.260649,0,0,0,0,1831,62,57,2062,151200.36,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,P3-Persist,True,300,1500,1349219,550.476948,0.957796,0,0.0,0.0,45037.44,0.05041,177,0,0,0,2233,30,6,2057,161906.28,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260619,1800,512,8,100.0,1000.0,True,0,200,1,20260619,Oracle-Offline,True,300,1500,2559,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,307.08,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,Random-RL,True,300,1500,14705116,5898.562375,1.0,0,0.0,0.0,505895.04,0.0,0,0,0,0,0,1577,0,0,1764613.92,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,AdaptiveRateLimit,True,300,1500,1261460,817.007772,0.619334,0.0,0.0,0.0,44251.2,0.380666,0,0,0,0,0,84,949,22899,151375.2,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,BudgetDoS,True,300,1500,1261423,835.37947,0.605696,0.0,0.0,0.0,44150.4,0.394304,0,0,0,0,0,87,983,22904,151370.76,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,P3-NoPersist,True,300,1500,1260007,660.72732,0.764942,0,0.0,0.0,44755.2,0.236262,0,0,0,0,1846,54,44,2067,151200.84,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,P3-Persist,True,300,1500,1336113,561.627995,0.954272,0,0.0,0.0,45339.84,0.052146,151,0,0,0,2196,23,4,2066,160333.56,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260620,1800,512,8,100.0,1000.0,True,0,200,1,20260620,Oracle-Offline,True,300,1500,2493,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,299.16,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,Random-RL,True,300,1500,14622455,5839.638578,1.0,0.0,0.0,0.0,502004.16,0.0,0,0,0,0,0,1593,0,0,1754694.6,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,AdaptiveRateLimit,True,300,1500,1261474,808.119154,0.623403,0,0,0.0,43948.8,0.376597,0,0,0,0,0,87,943,22721,151376.88,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,BudgetDoS,True,300,1500,1261348,869.295658,0.579473,0,0.0,0.0,43626.24,0.420527,0,0,0,0,0,103,1053,22737,151361.76,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,P3-NoPersist,True,300,1500,1260004,671.286095,0.749601,0,0.0,0.0,44372.16,0.251997,0,0,0,0,1811,62,36,2039,151200.48,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,P3-Persist,True,300,1500,1340141,559.557829,0.95647,0,0.0,0.0,44936.64,0.047125,159,0,0,0,2201,30,5,2039,160816.92,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260621,1800,512,8,100.0,1000.0,True,0,200,1,20260621,Oracle-Offline,True,300,1500,2504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,300.48,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,Random-RL,True,300,1500,14669420,5748.205329,1.0,0.0,0.0,0.0,505874.88,0.0,0,0,0,0,0,1548,0,0,1760330.4,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,AdaptiveRateLimit,True,300,1500,1261547,773.00674,0.639498,0.0,0.0,0.0,44069.76,0.360502,0,0,0,0,0,85,920,22907,151385.64,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,BudgetDoS,True,300,1500,1261485,798.91387,0.61873,0,0.0,0.0,43888.32,0.38127,0,0,0,0,0,94,973,22916,151378.2,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,P3-NoPersist,True,300,1500,1260000,664.206642,0.743339,0,0.0,0.0,44533.44,0.257837,0,0,0,0,1838,59,21,2083,151200.0,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,P3-Persist,True,300,1500,1336113,547.138821,0.956897,0.0,0.0,0.0,45057.6,0.048197,151,0,0,0,2254,28,6,2082,160333.56,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260622,1800,512,8,100.0,1000.0,True,0,200,1,20260622,Oracle-Offline,True,300,1500,2552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,306.24,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,Random-RL,True,300,1500,14639632,5834.84735,1.0,0,0.0,0.0,502588.8,0.0,0,0,0,0,0,1557,0,0,1756755.84,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,AdaptiveRateLimit,True,300,1500,1261474,806.053674,0.623754,0,0.0,0.0,44170.56,0.376246,0,0,0,0,0,91,944,22739,151376.88,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,BudgetDoS,True,300,1500,1261198,972.396299,0.516939,0,0.0,0.0,44089.92,0.483061,0,0,0,0,0,99,1212,22743,151343.76,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,P3-NoPersist,True,300,1500,1260002,679.612729,0.73894,0.0,0.0,0.0,44674.56,0.262256,0,0,0,0,1788,64,68,2092,151200.24,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,P3-Persist,True,300,1500,1345183,561.428631,0.954962,0.0,0.0,0.0,45239.04,0.051016,169,0,0,0,2186,34,13,2087,161421.96,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260623,1800,512,8,100.0,1000.0,True,0,200,1,20260623,Oracle-Offline,True,300,1500,2509,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,301.08,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,Random-RL,True,300,1500,14615885,5905.408081,1.0,0,0.0,0.0,502669.44,0.0,0,0,0,0,0,1582,0,0,1753906.2,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,AdaptiveRateLimit,True,300,1500,1261463,803.479618,0.634343,0.0,0.0,0.0,43565.76,0.365657,0,0,0,0,0,107,905,22773,151375.56,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,BudgetDoS,True,300,1500,1261278,908.701729,0.560808,0.0,0.0,0.0,43505.28,0.439192,0,0,0,0,0,110,1087,22776,151353.36,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,P3-NoPersist,True,300,1500,1260002,670.21383,0.759596,0.0,0.0,0.0,44210.88,0.243232,0,0,0,0,1806,72,45,2083,151200.24,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,P3-Persist,True,300,1500,1351738,569.632533,0.958788,0,0.0,0.0,44997.12,0.048889,182,0,0,0,2152,29,6,2080,162208.56,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260624,1800,512,8,100.0,1000.0,True,0,200,1,20260624,Oracle-Offline,True,300,1500,2475,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,297.0,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,Random-RL,True,300,1500,14925940,5814.546163,1.0,0,0.0,0.0,514080.0,0.0,0,0,0,0,0,1579,0,0,1791112.8,4128
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,AdaptiveRateLimit,True,300,1500,1261523,775.844403,0.633424,0.0,0.0,0.0,43928.64,0.366576,0,0,0,0,0,103,941,23321,151382.76,64
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,BudgetDoS,True,300,1500,1261517,777.754007,0.631866,0.0,0.0,0.0,43888.32,0.368134,0,0,0,0,0,105,945,23323,151382.04,4192
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,P3-NoPersist,True,300,1500,1260001,662.809574,0.740553,0,0,0,44593.92,0.261395,0,0,0,0,1833,67,44,2080,151200.12,5232
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,P3-Persist,True,300,1500,1346201,546.791633,0.959096,0.0,0.0,0.0,45279.36,0.045189,171,0,0,0,2243,31,7,2077,161544.12,6832
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260625,1800,512,8,100.0,1000.0,True,0,200,1,20260625,Oracle-Offline,True,300,1500,2567,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,308.04,0
m10_statistical_extension,main,medium_flood,m10_main_medium_flood_s20260626,1800,512,8,100.0,1000.0,True,0,200,1,20260626,Random-RL,True,300,1500,14793807,5794.675676,1.0,0,0.0,0.0,508475.52,0.0,0,0,0,0,0,1650,0,0,1775256.84,4128
