run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_main_e1_l20_d100_s20260619,P3-Persist,True,300,1500,1340827,940.271388,0.695271,0.0,0.0,0.0,0.0,100.0,100.0,49714.56,0.311068,160,0,0,0,1072,7,40,18057,160899.24,6832,0.2,305744,244569,61175,0.200086,2563,2051,512,0.199766,2540,2057,483,0.190157,249703,199800,49903,0.199849,0.556379,0.695271,0.311068,0,0,0,27,1535
m13_main_e1_l20_d100_s20260619,P3-NoPersist,True,300,1500,1260195,1021.227715,0.601658,0.0,0.0,0.0,0.0,0.0,0.0,49734.72,0.398342,0,0,0,0,1033,6,54,18057,151223.4,5232,0.2,305744,244569,61175,0.200086,2563,2051,512,0.199766,2540,2057,483,0.190157,249703,199800,49903,0.199849,0.481467,0.601658,0.398342,0,0,0,27,1535
m13_main_e1_l20_d100_s20260619,BudgetDoS,True,300,1500,1261223,1025.384553,0.599707,0.0,0.0,0.0,0.0,0.0,0.0,49714.56,0.400293,0,0,0,0,0,7,821,197334,151346.76,4192,0.2,305744,244569,61175,0.200086,2563,2051,512,0.199766,2540,2057,483,0.190157,249703,199800,49903,0.199849,0.479906,0.599707,0.400293,0,0,0,27,2030
