suite,run_id,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,active_skew,rpa_rotation_interval_min,rssi_noise_db,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,FullScan-Host,True,60,240,509657,4393.594828,1.0,0.0,0.0,0.0,126528.0,0.0,0,0,0,0,0,27,0,0,61158.84,0
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,StaticRL,True,60,240,477809,4119.043103,1.0,0.0,0.0,0.0,118620.0,0.0,0,0,0,0,0,27,0,0,57337.08,0
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,475442,4098.637931,1.0,0.0,0.0,0.0,118620.0,0.0,0,0,0,0,106,8,0,0,57053.04,1024
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,LRU-RL,True,60,240,478999,4129.301724,1.0,0.0,0.0,0.0,118620.0,0.0,0,0,0,0,0,37,0,0,57479.88,1056
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,478404,4124.172414,1.0,0.0,0.0,0.0,118620.0,0.0,0,0,0,0,0,32,0,0,57408.48,1056
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,TrustOnly,True,60,240,478999,4129.301724,1.0,0.0,0.0,0.0,118620.0,0.008621,0,0,0,0,0,37,0,0,57479.88,1072
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,48082,565.670588,0.732759,0,0.0,0.0,11910.0,0.267241,0,0,0,0,0,3,31,3557,5769.84,1120
sensitivity,m3sens_background_rpa_rate_per_min_0_s20260603,128,8,0,1000.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,48000,527.472527,0.784483,0,0.0,0.0,11910.0,0.215517,0,0,0,0,88,3,2,299,5760.0,2160
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,518342,5456.231579,1.0,0,0.0,0.0,127456.0,0.0,0,0,0,0,0,25,0,0,62201.04,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,StaticRL,True,60,240,485950,5115.263158,1.0,0,0.0,0.0,119490.0,0.0,0,0,0,0,0,25,0,0,58314.0,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,484202,5096.863158,1.0,0,0.0,0.0,119490.0,0.0,0,0,0,0,82,11,0,0,58104.24,1024
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,487497,5131.547368,1.0,0,0.0,0.0,119490.0,0.0,0,0,0,0,0,38,0,0,58499.64,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,486426,5120.273684,1.0,0,0.0,0.0,119490.0,0.0,0,0,0,0,0,29,0,0,58371.12,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,487497,5131.547368,1.0,0,0.0,100.0,119490.0,0.021053,0,0,0,0,0,38,0,0,58499.64,1072
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,48067,696.623188,0.726316,0,0.0,0.0,11820.0,0.273684,0,0,0,0,0,2,26,3589,5768.04,1120
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260530,128,8,10,1000.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,48001,695.666667,0.726316,0,0.0,0.0,11820.0,0.273684,0,0,0,0,66,2,1,339,5760.12,2160
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,507726,4929.378641,1.0,0,0.0,0.0,125056.0,0.0,0,0,0,0,0,25,0,0,60927.12,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,StaticRL,True,60,240,475998,4621.339806,1.0,0,0.0,0.0,117240.0,0.0,0,0,0,0,0,25,0,0,57119.76,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,474362,4605.456311,1.0,0,0.0,0.0,117240.0,0.0,0,0,0,0,89,12,0,0,56923.44,1024
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,477783,4638.669903,1.0,0,0.0,0.0,117240.0,0.0,0,0,0,0,0,40,0,0,57333.96,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,476950,4630.582524,1.0,0,0.0,0.0,117240.0,0.0,0,0,0,0,0,33,0,0,57234.0,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,477783,4638.669903,1.0,0,0.0,98.0,117240.0,0.019417,0,0,0,0,0,40,0,0,57333.96,1072
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,48075,632.565789,0.737864,0.0,0.0,0.0,11880.0,0.262136,0,0,0,0,0,1,27,3512,5769.0,1120
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260531,128,8,10,1000.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,48001,631.592105,0.737864,0.0,0.0,0.0,11880.0,0.262136,0,0,0,0,74,1,0,299,5760.12,2160
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,514241,5589.576087,1.0,0.0,0.0,0.0,126496.0,0.0,0,0,0,0,0,27,0,0,61708.92,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,StaticRL,True,60,240,482105,5240.271739,1.0,0.0,0.0,0.0,118590.0,0.0,0,0,0,0,0,27,0,0,57852.6,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,ZephyrCache,True,60,240,479881,5216.097826,1.0,0.0,0.0,0.0,118590.0,0.0,0,0,0,0,82,9,0,0,57585.72,1024
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,LRU-RL,True,60,240,483771,5258.380435,1.0,0.0,0.0,0.0,118590.0,0.0,0,0,0,0,0,41,0,0,58052.52,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,Freq-RL,True,60,240,483057,5250.619565,1.0,0.0,0.0,0.0,118590.0,0.0,0,0,0,0,0,35,0,0,57966.84,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,TrustOnly,True,60,240,483771,5258.380435,1.0,0.0,100.0,100.0,118590.0,0.065217,0,0,0,0,0,41,0,0,58052.52,1072
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,BudgetDoS,True,60,240,48062,750.96875,0.695652,0.0,0.0,0.0,11850.0,0.304348,0,0,0,0,0,2,28,3558,5767.44,1120
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260601,128,8,10,1000.0,1.1,15,6.0,20260601,P3-NoPersist,True,60,240,48000,750.0,0.695652,0.0,0.0,0.0,11850.0,0.304348,0,0,0,0,62,2,3,322,5760.0,2160
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,FullScan-Host,True,60,240,509132,4848.87619,1.0,0,0.0,0.0,125280.0,0.0,0,0,0,0,0,29,0,0,61095.84,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,StaticRL,True,60,240,477316,4545.866667,1.0,0,0.0,0.0,117450.0,0.0,0,0,0,0,0,29,0,0,57277.92,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,474962,4523.447619,1.0,0,0.0,0.0,117450.0,0.0,0,0,0,0,93,10,0,0,56995.44,1024
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,LRU-RL,True,60,240,478625,4558.333333,1.0,0,0.0,0.0,117450.0,0.0,0,0,0,0,0,40,0,0,57435.0,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,Freq-RL,True,60,240,477911,4551.533333,1.0,0,0.0,0.0,117450.0,0.0,0,0,0,0,0,34,0,0,57349.32,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,TrustOnly,True,60,240,478625,4558.333333,1.0,0,0.0,0.0,117450.0,0.009524,0,0,0,0,0,40,0,0,57435.0,1072
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,BudgetDoS,True,60,240,48063,717.358209,0.638095,0,0.0,0.0,11790.0,0.361905,0,0,0,0,0,4,38,3522,5767.56,1120
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260602,128,8,10,1000.0,1.1,15,6.0,20260602,P3-NoPersist,True,60,240,48002,695.681159,0.657143,0,0.0,0.0,11790.0,0.342857,0,0,0,0,63,4,1,333,5760.24,2160
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,FullScan-Host,True,60,240,523726,4894.635514,1.0,0,0.0,0.0,129120.0,0.0,0,0,0,0,0,29,0,0,62847.12,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,StaticRL,True,60,240,490998,4588.766355,1.0,0,0.0,0.0,121050.0,0.0,0,0,0,0,0,29,0,0,58919.76,0
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,489000,4570.093458,1.0,0,0.0,0.0,121050.0,0.0,0,0,0,0,94,13,0,0,58680.0,1024
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,LRU-RL,True,60,240,491950,4597.663551,1.0,0,0.0,0.0,121050.0,0.0,0,0,0,0,0,37,0,0,59034.0,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,491355,4592.102804,1.0,0,0.0,0.0,121050.0,0.0,0,0,0,0,0,32,0,0,58962.6,1056
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,TrustOnly,True,60,240,491950,4597.663551,1.0,0,0.0,0.0,121050.0,0.0,0,0,0,0,0,37,0,0,59034.0,1072
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,48073,632.539474,0.71028,0.0,0.0,0.0,11790.0,0.28972,0,0,0,0,0,3,31,3642,5768.76,1120
sensitivity,m3sens_background_rpa_rate_per_min_10_s20260603,128,8,10,1000.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,48000,585.365854,0.766355,0.0,0.0,0.0,11820.0,0.233645,0,0,0,0,80,2,0,330,5760.0,2160
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,582856,6008.824742,1.0,0,0.0,0.0,131968.0,0.0,0,0,0,0,0,25,0,0,69942.72,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,StaticRL,True,60,240,546432,5633.319588,1.0,0,0.0,0.0,123720.0,0.0,0,0,0,0,0,25,0,0,65571.84,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,545043,5619.0,1.0,0,0.0,0.0,123720.0,0.0,0,0,0,0,80,14,0,0,65405.16,1024
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,548098,5650.494845,1.0,0,0.0,0.0,123720.0,0.0,0,0,0,0,0,39,0,0,65771.76,1056
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,546670,5635.773196,1.0,0,0.0,0.0,123720.0,0.0,0,0,0,0,0,27,0,0,65600.4,1056
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,548098,5650.494845,1.0,0,0.0,100.0,123720.0,0.030928,0,0,0,0,0,39,0,0,65771.76,1072
