run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p120_dup60_s20260625,P3-Persist,True,300,1500,3780007,2103.509738,0.690888,0,0.0,0.0,0,0.0,0.0,146039.04,0.309112,15,4985,231,242214,1769,6,35,67,453600.84,6832
m14_confirm_pool320_r1_p120_dup60_s20260625,BudgetDoS,True,300,1500,1260195,6269.626866,0.077278,0,0,0,0.0,0.0,0.0,45541.44,0.922722,0,0,1636,242214,0,6,764,5741,151223.4,4192
