run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p105_dup0_s20260617,P3-Persist,True,300,1500,3780008,2350.751244,0.647865,0.0,0.0,0.0,0,10.0,82.0,145615.68,0.352941,19,4981,0,0,1577,4,109,22207,453600.96,6832
m14_confirm_pool320_r1_p105_dup0_s20260617,BudgetDoS,True,300,1500,1261398,898.431624,0.565673,0.0,0.0,0.0,0.0,0.0,0.0,45158.4,0.434327,0,0,0,0,0,6,1078,248344,151367.76,4192
