suite,m13_experiment,m13_epoch_min,m13_loss_rate,m13_density,m13_background_mode,background_addr_pool_size,background_repeats_per_addr,background_repeat_interval_s,run_id,duration_s,warmup_s,num_bonded,rl_capacity,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260624,1800,300,512,8,20260624,BudgetDoS,True,300,1500,1260844,1471.229872,0.564931,0,0.0,0.0,0.0,0.0,0.0,45380.16,0.435069,0,0,0,0,0,13,660,147935,151301.28,4192,0.4,333963,200639,133324,0.399218,2597,1517,1080,0.415864,25401,15337,10064,0.396205,250057,150186,99871,0.399393,0.329996,0.564931,0.435069,0,0,0,236,15101
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260625,1800,300,512,8,20260625,P3-Persist,True,300,1500,1314611,1256.798279,0.674404,0.0,0.0,0.0,0.0,0.0,100.0,45722.88,0.328175,108,0,0,0,752,7,24,13444,157753.32,6832,0.4,333570,200206,133364,0.399808,2601,1551,1050,0.403691,24897,14799,10098,0.405591,250214,150359,99855,0.399078,0.402153,0.674404,0.328175,0,0,0,225,10787
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260625,1800,300,512,8,20260625,P3-NoPersist,True,300,1500,1260166,1440.189714,0.564152,0,0.0,0.0,0.0,0.0,0.0,45722.88,0.435848,0,0,0,0,702,7,29,13444,151219.92,5232,0.4,333570,200206,133364,0.399808,2601,1551,1050,0.403691,24897,14799,10098,0.405591,250214,150359,99855,0.399078,0.336409,0.564152,0.435848,0,0,0,225,10787
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260625,1800,300,512,8,20260625,BudgetDoS,True,300,1500,1260858,1457.639306,0.557705,0,0.0,0.0,0.0,0.0,0.0,45722.88,0.442295,0,0,0,0,0,7,686,148091,151302.96,4192,0.4,333570,200206,133364,0.399808,2601,1551,1050,0.403691,24897,14799,10098,0.405591,250214,150359,99855,0.399078,0.332564,0.557705,0.442295,0,0,0,225,14574
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260626,1800,300,512,8,20260626,P3-Persist,True,300,1500,1305044,1262.131528,0.671429,0.0,0.0,0.0,0,0.0,100.0,45722.88,0.331169,89,0,0,0,746,11,30,13445,156605.28,6832,0.4,332397,199596,132801,0.399525,2583,1540,1043,0.403794,24947,14989,9958,0.399166,249519,149893,99626,0.399272,0.40031,0.671429,0.331169,0,0,0,221,11090
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260626,1800,300,512,8,20260626,P3-NoPersist,True,300,1500,1260172,1436.912201,0.569481,0,0.0,0.0,0.0,0.0,0.0,45722.88,0.430519,0,0,0,0,694,11,46,13445,151220.64,5232,0.4,332397,199596,132801,0.399525,2583,1540,1043,0.403794,24947,14989,9958,0.399166,249519,149893,99626,0.399272,0.339528,0.569481,0.430519,0,0,0,221,11090
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260626,1800,300,512,8,20260626,BudgetDoS,True,300,1500,1260911,1367.58243,0.598701,0.0,0.0,0.0,0.0,0.0,0.0,45722.88,0.401299,0,0,0,0,0,11,618,147625,151309.32,4192,0.4,332397,199596,132801,0.399525,2583,1540,1043,0.403794,24947,14989,9958,0.399166,249519,149893,99626,0.399272,0.356949,0.598701,0.401299,0,0,0,221,14768
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260627,1800,300,512,8,20260627,P3-Persist,True,300,1500,1312585,1256.062201,0.666029,0,0.0,0.0,0.0,100.0,100.0,45380.16,0.340344,104,0,0,0,762,10,36,13613,157510.2,6832,0.4,333786,200156,133630,0.400346,2573,1569,1004,0.390206,25041,14981,10060,0.401741,250581,150363,100218,0.399943,0.406141,0.666029,0.340344,0,0,0,239,10991
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260627,1800,300,512,8,20260627,P3-NoPersist,True,300,1500,1260176,1359.413161,0.590822,0,0.0,0.0,0.0,0.0,0.0,45380.16,0.409178,0,0,0,0,741,10,50,13613,151221.12,5232,0.4,333786,200156,133630,0.400346,2573,1569,1004,0.390206,25041,14981,10060,0.401741,250581,150363,100218,0.399943,0.36028,0.590822,0.409178,0,0,0,239,10991
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260627,1800,300,512,8,20260627,BudgetDoS,True,300,1500,1260846,1472.950935,0.54557,0.0,0.0,0.0,0.0,0.0,0.0,45380.16,0.45443,0,0,0,0,0,10,713,148112,151301.52,4192,0.4,333786,200156,133630,0.400346,2573,1569,1004,0.390206,25041,14981,10060,0.401741,250581,150363,100218,0.399943,0.332686,0.54557,0.45443,0,0,0,239,14742
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260628,1800,300,512,8,20260628,P3-Persist,True,300,1500,1318634,1306.872151,0.672219,0,0.0,0.0,0.0,100.0,100.0,45581.76,0.333777,116,0,0,0,708,15,42,13509,158236.08,6832,0.4,332940,199948,132992,0.399447,2507,1501,1006,0.401276,25111,15144,9967,0.396918,250172,150150,100022,0.399813,0.402473,0.672219,0.333777,0,0,0,224,11072
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260628,1800,300,512,8,20260628,P3-NoPersist,True,300,1500,1260170,1465.313953,0.572951,0.0,0.0,0.0,0.0,0.0,0.0,45581.76,0.427049,0,0,0,0,675,15,61,13509,151220.4,5232,0.4,332940,199948,132992,0.399447,2507,1501,1006,0.401276,25111,15144,9967,0.396918,250172,150150,100022,0.399813,0.343039,0.572951,0.427049,0,0,0,224,11072
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260628,1800,300,512,8,20260628,BudgetDoS,True,300,1500,1260870,1426.323529,0.588941,0.0,0.0,0.0,0.0,0.0,0.0,45601.92,0.411059,0,0,0,0,0,14,617,147888,151304.4,4192,0.4,332940,199948,132992,0.399447,2507,1501,1006,0.401276,25111,15144,9967,0.396918,250172,150150,100022,0.399813,0.352613,0.588941,0.411059,0,0,0,224,14920
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260629,1800,300,512,8,20260629,P3-Persist,True,300,1500,1309072,1239.651515,0.676923,0.0,0.0,0.0,0,20.0,100.0,45823.68,0.326282,97,0,0,0,765,10,29,13212,157088.64,6832,0.4,332056,199021,133035,0.40064,2547,1560,987,0.387515,25147,15140,10007,0.39794,249107,149096,100011,0.401478,0.414605,0.676923,0.326282,0,0,0,217,11147
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260629,1800,300,512,8,20260629,P3-NoPersist,True,300,1500,1260188,1352.133047,0.597436,0.0,0.0,0.0,0.0,0.0,0.0,45864.0,0.402564,0,0,0,0,736,8,36,13212,151222.56,5232,0.4,332056,199021,133035,0.40064,2547,1560,987,0.387515,25147,15140,10007,0.39794,249107,149096,100011,0.401478,0.365921,0.597436,0.402564,0,0,0,217,11147
m13_joint_robustness,main,1,0.4,1000.0,unique,,,,m13_main_e1_l40_d1000_s20260629,1800,300,512,8,20260629,BudgetDoS,True,300,1500,1260922,1355.830108,0.596154,0.0,0.0,0.0,0.0,0.0,0.0,45864.0,0.403846,0,0,0,0,0,8,630,146821,151310.64,4192,0.4,332056,199021,133035,0.40064,2547,1560,987,0.387515,25147,15140,10007,0.39794,249107,149096,100011,0.401478,0.365135,0.596154,0.403846,0,0,0,217,14923
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260610,1800,300,512,8,20260610,P3-Persist,True,300,1500,1309069,1261.145472,0.676221,0.0,0.0,0.0,0,100.0,100.0,33526.08,0.330293,97,0,0,0,752,8,25,13441,157088.28,6832,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.408501,0.676221,0.330293,0,0,0,829,55261
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260610,1800,300,512,8,20260610,P3-NoPersist,True,300,1500,1260165,1638.706112,0.500977,0,0.0,0.0,0.0,0.0,0.0,33445.44,0.499674,0,0,0,0,592,12,24,13442,151219.8,5232,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.302637,0.500977,0.499674,0,0,0,829,55261
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260610,1800,300,512,8,20260610,BudgetDoS,True,300,1500,1260735,1687.730924,0.486645,0,0.0,0.0,0.0,0.0,0.0,33445.44,0.513355,0,0,0,0,0,12,788,148259,151288.2,4192,0.4,452002,271410,180592,0.399538,2541,1535,1006,0.395907,124722,74692,50030,0.401132,249814,149918,99896,0.399882,0.293979,0.486645,0.513355,0,0,0,829,73863
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260611,1800,300,512,8,20260611,P3-Persist,True,300,1500,1307556,1269.471845,0.667098,0.0,0.0,0.0,0.0,100.0,100.0,33667.2,0.339378,94,0,0,0,750,6,38,13511,156906.72,6832,0.4,452604,271453,181151,0.400242,2580,1544,1036,0.40155,124955,74873,50082,0.4008,249392,149818,99574,0.399267,0.399225,0.667098,0.339378,0,0,0,824,55377
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260611,1800,300,512,8,20260611,P3-NoPersist,True,300,1500,1260184,1368.277959,0.596503,0,0,0.0,0.0,0.0,0.0,33667.2,0.403497,0,0,0,0,731,6,56,13511,151222.08,5232,0.4,452604,271453,181151,0.400242,2580,1544,1036,0.40155,124955,74873,50082,0.4008,249392,149818,99574,0.399267,0.356977,0.596503,0.403497,0,0,0,824,55377
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260611,1800,300,512,8,20260611,BudgetDoS,True,300,1500,1260910,1376.539301,0.593264,0.0,0.0,0.0,0.0,0.0,0.0,33667.2,0.406736,0,0,0,0,0,6,628,148148,151309.2,4192,0.4,452604,271453,181151,0.400242,2580,1544,1036,0.40155,124955,74873,50082,0.4008,249392,149818,99574,0.399267,0.355039,0.593264,0.406736,0,0,0,824,74049
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260612,1800,300,512,8,20260612,P3-Persist,True,300,1500,1310572,1190.346957,0.672983,0,0,0,0.0,0.0,100.0,32659.2,0.328851,100,0,0,0,822,7,37,13590,157268.64,6832,0.4,452105,271527,180578,0.399416,2612,1636,976,0.37366,124733,74950,49783,0.399117,249363,149560,99803,0.400232,0.421516,0.672983,0.328851,0,0,0,873,55347
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260612,1800,300,512,8,20260612,P3-NoPersist,True,300,1500,1260182,1266.514573,0.608191,0,0.0,0.0,0.0,0.0,0.0,32639.04,0.391809,0,0,0,0,805,8,40,13590,151221.84,5232,0.4,452105,271527,180578,0.399416,2612,1636,976,0.37366,124733,74950,49783,0.399117,249363,149560,99803,0.400232,0.380934,0.608191,0.391809,0,0,0,873,55347
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260612,1800,300,512,8,20260612,BudgetDoS,True,300,1500,1260981,1275.006067,0.604523,0,0.0,0.0,0.0,0.0,0.0,32639.04,0.395477,0,0,0,0,0,8,647,147941,151317.72,4192,0.4,452105,271527,180578,0.399416,2612,1636,976,0.37366,124733,74950,49783,0.399117,249363,149560,99803,0.400232,0.378637,0.604523,0.395477,0,0,0,873,74077
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260613,1800,300,512,8,20260613,P3-Persist,True,300,1500,1305545,1277.441292,0.672368,0.0,0.0,0.0,0.0,100.0,100.0,33667.2,0.331579,90,0,0,0,742,5,27,13433,156665.4,6832,0.4,452085,271915,180170,0.398531,2479,1520,959,0.38685,125194,75233,49961,0.399069,249000,149554,99446,0.399382,0.412263,0.672368,0.331579,0,0,0,825,55653
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260613,1800,300,512,8,20260613,P3-NoPersist,True,300,1500,1260179,1981.413522,0.418421,0.0,0.0,0.0,0.0,0.0,0.0,33606.72,0.581579,0,0,0,0,449,8,33,13433,151221.48,5232,0.4,452085,271915,180170,0.398531,2479,1520,959,0.38685,125194,75233,49961,0.399069,249000,149554,99446,0.399382,0.256555,0.418421,0.581579,0,0,0,825,55653
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260613,1800,300,512,8,20260613,BudgetDoS,True,300,1500,1260878,1427.947905,0.580921,0,0.0,0.0,0.0,0.0,0.0,33667.2,0.419079,0,0,0,0,0,5,637,147884,151305.36,4192,0.4,452085,271915,180170,0.398531,2479,1520,959,0.38685,125194,75233,49961,0.399069,249000,149554,99446,0.399382,0.356192,0.580921,0.419079,0,0,0,825,74408
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260614,1800,300,512,8,20260614,P3-Persist,True,300,1500,1312088,1275.109815,0.682814,0,0.0,0.0,0,100.0,100.0,33505.92,0.323822,103,0,0,0,744,6,34,13455,157450.56,6832,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.393499,0.682814,0.323822,0,0,0,832,55401
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260614,1800,300,512,8,20260614,P3-NoPersist,True,300,1500,1260176,1394.0,0.599867,0.0,0.0,0.0,0.0,0.0,0.0,33485.76,0.400133,0,0,0,0,721,7,47,13455,151221.12,5232,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.345698,0.599867,0.400133,0,0,0,832,55401
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260614,1800,300,512,8,20260614,BudgetDoS,True,300,1500,1260893,1400.992222,0.597213,0.0,0.0,0.0,0.0,0.0,0.0,33485.76,0.402787,0,0,0,0,0,7,607,148802,151307.16,4192,0.4,454094,272566,181528,0.399759,2615,1507,1108,0.423709,125418,75098,50320,0.401218,250437,150463,99974,0.399198,0.344168,0.597213,0.402787,0,0,0,832,74266
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260615,1800,300,512,8,20260615,P3-Persist,True,300,1500,1308561,1259.442733,0.677314,0,0.0,0.0,0.0,0.0,100.0,33949.44,0.325945,96,0,0,0,758,8,32,13461,157027.32,6832,0.4,452368,271627,180741,0.399544,2593,1534,1059,0.408407,125028,75134,49894,0.399063,249410,149942,99468,0.398813,0.400694,0.677314,0.325945,0,0,0,808,55414
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260615,1800,300,512,8,20260615,P3-NoPersist,True,300,1500,1260164,1411.157895,0.582138,0,0.0,0.0,0.0,0.0,0.0,33929.28,0.419166,0,0,0,0,720,9,46,13461,151219.68,5232,0.4,452368,271627,180741,0.399544,2593,1534,1059,0.408407,125028,75134,49894,0.399063,249410,149942,99468,0.398813,0.344389,0.582138,0.419166,0,0,0,808,55414
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260615,1800,300,512,8,20260615,BudgetDoS,True,300,1500,1260876,1424.718644,0.576923,0,0.0,0.0,0.0,0.0,0.0,33929.28,0.423077,0,0,0,0,0,9,649,148259,151305.12,4192,0.4,452368,271627,180741,0.399544,2593,1534,1059,0.408407,125028,75134,49894,0.399063,249410,149942,99468,0.398813,0.341304,0.576923,0.423077,0,0,0,808,74326
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260616,1800,300,512,8,20260616,P3-Persist,True,300,1500,1313097,1291.147493,0.665141,0,0.0,0.0,0,80.0,100.0,34453.44,0.339438,105,0,0,0,727,8,37,13374,157571.64,6832,0.4,453009,271745,181264,0.400133,2496,1529,967,0.38742,125220,74804,50416,0.402619,249605,149953,99652,0.399239,0.407452,0.665141,0.339438,0,0,0,783,55388
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260616,1800,300,512,8,20260616,P3-NoPersist,True,300,1500,1260162,2176.445596,0.378679,0,0.0,0.0,0.0,0.0,0.0,34413.12,0.621975,0,0,0,0,407,10,36,13374,151219.44,5232,0.4,453009,271745,181264,0.400133,2496,1529,967,0.38742,125220,74804,50416,0.402619,249605,149953,99652,0.399239,0.231971,0.378679,0.621975,0,0,0,783,55388
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260616,1800,300,512,8,20260616,BudgetDoS,True,300,1500,1260860,1452.603687,0.567691,0.0,0.0,0.0,0.0,0.0,0.0,34453.44,0.432309,0,0,0,0,0,8,661,148244,151303.2,4192,0.4,453009,271745,181264,0.400133,2496,1529,967,0.38742,125220,74804,50416,0.402619,249605,149953,99652,0.399239,0.347756,0.567691,0.432309,0,0,0,783,74021
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260617,1800,300,512,8,20260617,P3-Persist,True,300,1500,1307551,1269.46699,0.658568,0.0,0.0,0.0,0.0,100.0,100.0,33445.44,0.346547,94,0,0,0,754,7,54,13404,156906.12,6832,0.4,453991,272532,181459,0.399697,2620,1564,1056,0.403053,125192,75383,49809,0.397861,250326,149970,100356,0.400901,0.39313,0.658568,0.346547,0,0,0,834,55720
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260617,1800,300,512,8,20260617,P3-NoPersist,True,300,1500,1260181,1372.746187,0.586957,0.0,0.0,0.0,0.0,0.0,0.0,33445.44,0.413043,0,0,0,0,731,6,68,13404,151221.72,5232,0.4,453991,272532,181459,0.399697,2620,1564,1056,0.403053,125192,75383,49809,0.397861,250326,149970,100356,0.400901,0.350382,0.586957,0.413043,0,0,0,835,55719
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260617,1800,300,512,8,20260617,BudgetDoS,True,300,1500,1260905,1384.088913,0.582481,0,0.0,0.0,0.0,0.0,0.0,33445.44,0.417519,0,0,0,0,0,6,653,148311,151308.6,4192,0.4,453991,272532,181459,0.399697,2620,1564,1056,0.403053,125192,75383,49809,0.397861,250326,149970,100356,0.400901,0.34771,0.582481,0.417519,0,0,0,835,74548
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260618,1800,300,512,8,20260618,P3-Persist,True,300,1500,1315614,1306.468719,0.651358,0,0.0,0.0,0.0,100.0,100.0,32840.64,0.35511,110,0,0,0,721,2,30,13405,157873.68,6832,0.4,452824,272102,180722,0.3991,2523,1546,977,0.387237,124725,74913,49812,0.399375,250231,150465,99766,0.398696,0.399128,0.651358,0.35511,0,0,0,869,55339
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260618,1800,300,512,8,20260618,P3-NoPersist,True,300,1500,1260167,1477.335287,0.551746,0,0.0,0.0,0.0,0.0,0.0,32840.64,0.448254,0,0,0,0,684,2,54,13405,151220.04,5232,0.4,452824,272102,180722,0.3991,2523,1546,977,0.387237,124725,74913,49812,0.399375,250231,150465,99766,0.398696,0.33809,0.551746,0.448254,0,0,0,869,55339
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260618,1800,300,512,8,20260618,BudgetDoS,True,300,1500,1260851,1478.137163,0.551746,0,0.0,0.0,0.0,0.0,0.0,32840.64,0.448254,0,0,0,0,0,2,693,148836,151302.12,4192,0.4,452824,272102,180722,0.3991,2523,1546,977,0.387237,124725,74913,49812,0.399375,250231,150465,99766,0.398696,0.33809,0.551746,0.448254,0,0,0,869,74044
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260619,1800,300,512,8,20260619,P3-Persist,True,300,1500,1316120,1234.634146,0.680715,0.0,0.0,0.0,0,0.0,100.0,33304.32,0.321839,111,0,0,0,774,5,34,13487,157934.4,6832,0.4,452620,271426,181194,0.400323,2593,1566,1027,0.396066,125042,74913,50129,0.400897,249466,149538,99928,0.400568,0.411107,0.680715,0.321839,0,0,0,843,55421
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260619,1800,300,512,8,20260619,P3-NoPersist,True,300,1500,1260183,1337.773885,0.601533,0.0,0.0,0.0,0.0,0.0,0.0,33304.32,0.398467,0,0,0,0,755,4,42,13487,151221.96,5232,0.4,452620,271426,181194,0.400323,2593,1566,1027,0.396066,125042,74913,50129,0.400897,249466,149538,99928,0.400568,0.363286,0.601533,0.398467,0,0,0,844,55420
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260619,1800,300,512,8,20260619,BudgetDoS,True,300,1500,1260937,1339.996812,0.600894,0,0,0.0,0.0,0.0,0.0,33304.32,0.399106,0,0,0,0,0,4,625,147886,151312.44,4192,0.4,452620,271426,181194,0.400323,2593,1566,1027,0.396066,125042,74913,50129,0.400897,249466,149538,99928,0.400568,0.3629,0.600894,0.399106,0,0,0,844,74069
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260620,1800,300,512,8,20260620,P3-Persist,True,300,1500,1311085,1280.356445,0.666233,0.0,0.0,0.0,0,100,100,33102.72,0.338972,101,0,0,0,737,5,49,13386,157330.2,6832,0.4,453215,272387,180828,0.398989,2591,1537,1054,0.406793,124968,75123,49845,0.398862,250241,150507,99734,0.398552,0.395214,0.666233,0.338972,0,0,0,853,55705
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260620,1800,300,512,8,20260620,P3-NoPersist,True,300,1500,1260181,1400.201111,0.585556,0.0,0.0,0.0,0.0,0.0,0.0,33102.72,0.415094,0,0,0,0,714,5,60,13386,151221.72,5232,0.4,453215,272387,180828,0.398989,2591,1537,1054,0.406793,124968,75123,49845,0.398862,250241,150507,99734,0.398552,0.347356,0.585556,0.415094,0,0,0,853,55705
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260620,1800,300,512,8,20260620,BudgetDoS,True,300,1500,1260893,1404.112472,0.584255,0.0,0.0,0.0,0.0,0.0,0.0,33102.72,0.415745,0,0,0,0,0,5,639,148865,151307.16,4192,0.4,453215,272387,180828,0.398989,2591,1537,1054,0.406793,124968,75123,49845,0.398862,250241,150507,99734,0.398552,0.346584,0.584255,0.415745,0,0,0,853,74270
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260621,1800,300,512,8,20260621,P3-Persist,True,300,1500,1305039,1349.574974,0.656038,0,0.0,0.0,0,60.0,100.0,33344.64,0.348711,89,0,0,0,686,9,25,13542,156604.68,6832,0.4,453021,271858,181163,0.3999,2548,1474,1074,0.421507,124729,74880,49849,0.399658,250065,150197,99868,0.399368,0.379513,0.656038,0.348711,0,0,0,837,55455
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260621,1800,300,512,8,20260621,P3-NoPersist,True,300,1500,1260180,1475.620609,0.579376,0.0,0.0,0.0,0.0,0.0,0.0,33344.64,0.421981,0,0,0,0,665,9,32,13542,151221.6,5232,0.4,453021,271858,181163,0.3999,2548,1474,1074,0.421507,124729,74880,49849,0.399658,250065,150197,99868,0.399368,0.335165,0.579376,0.421981,0,0,0,837,55455
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260621,1800,300,512,8,20260621,BudgetDoS,True,300,1500,1260844,1478.128957,0.578697,0,0.0,0.0,0.0,0.0,0.0,33344.64,0.421303,0,0,0,0,0,9,621,148543,151301.28,4192,0.4,453021,271858,181163,0.3999,2548,1474,1074,0.421507,124729,74880,49849,0.399658,250065,150197,99868,0.399368,0.334772,0.578697,0.421303,0,0,0,837,74043
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260622,1800,300,512,8,20260622,P3-Persist,True,300,1500,1311081,1221.883504,0.681703,0,0.0,0.0,0,0,0,33022.08,0.319568,101,0,0,0,788,7,21,13439,157329.72,6832,0.4,453596,273098,180498,0.397927,2587,1574,1013,0.391573,124908,74987,49921,0.399662,250435,150898,99537,0.397456,0.414766,0.681703,0.319568,0,0,0,855,55550
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260622,1800,300,512,8,20260622,P3-NoPersist,True,300,1500,1260177,1333.520635,0.600381,0,0.0,0.0,0.0,0.0,0.0,32961.6,0.400254,0,0,0,0,757,11,26,13441,151221.24,5232,0.4,453596,273098,180498,0.397927,2587,1574,1013,0.391573,124908,74987,49921,0.399662,250435,150898,99537,0.397456,0.365288,0.600381,0.400254,0,0,0,854,55551
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260622,1800,300,512,8,20260622,BudgetDoS,True,300,1500,1260588,2083.616529,0.384371,0,0.0,0.0,0.0,0.0,0.0,32880.96,0.615629,0,0,0,0,0,17,969,149267,151270.56,4192,0.4,453596,273098,180498,0.397927,2587,1574,1013,0.391573,124908,74987,49921,0.399662,250435,150898,99537,0.397456,0.233862,0.384371,0.615629,0,0,0,852,74135
m13_joint_robustness,main,1,0.4,5000.0,unique,,,,m13_main_e1_l40_d5000_s20260623,1800,300,512,8,20260623,P3-Persist,True,300,1500,1313104,1231.804878,0.697188,0.0,0.0,0.0,0,100.0,100.0,33001.92,0.308698,105,0,0,0,768,9,34,13395,157572.48,6832,0.4,453189,272119,181070,0.399546,2580,1529,1051,0.407364,125115,75279,49836,0.398322,250049,150178,99871,0.399406,0.413178,0.697188,0.308698,0,0,0,854,55795
