run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_no_attack_worst_s20260616,P3-Persist,True,300,1500,1314605,1239.024505,0.663955,0,0,0.0,0.0,0.0,100.0,0.0,0.340426,108,0,0,0,759,21,30,0,157752.6,6832,0.4,152936,91777,61159,0.399899,2617,1598,1019,0.389377,125086,75111,49975,0.399525,0,0,0,0.0,0.405426,0.663955,0.340426,0,0,0,2479,54157
m13_control_no_attack_worst_s20260616,P3-NoPersist,True,300,1500,1260169,1414.331089,0.557572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.44368,0,0,0,0,698,24,44,0,151220.28,5232,0.4,152936,91777,61159,0.399899,2617,1598,1019,0.389377,125086,75111,49975,0.399525,0,0,0,0.0,0.340466,0.557572,0.44368,0,0,0,2476,54159
m13_control_no_attack_worst_s20260616,BudgetDoS,True,300,1500,1260544,2196.069686,0.359199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640801,0,0,0,0,0,30,1024,0,151265.28,4192,0.4,152936,91777,61159,0.399899,2617,1598,1019,0.389377,125086,75111,49975,0.399525,0,0,0,0.0,0.219335,0.359199,0.640801,0,0,0,2470,72641
