run_id,method,paired_trace_id,scenario,duplicate_filter_window_s,seed,identity_label_for_scoring,visible_trace_sha256,probe_event_count,defer_rate,mean_delay_ms,p95_delay_ms,cache_path_rate,reserve_path_rate,host_scan_path_rate,budget_skip_path_rate,duplicate_filter_path_rate,rl_path_rate,mean_aes_attempts
m12_medium_flood_dup0_s20260621_bonded,P3-Persist,m12_medium_flood_dup0_s20260621,medium_flood,0,20260621,bonded,e56c152b598ab002762ca0093866d0eaf647c6e5872aa51b35b549f497d53049,300,0.0,0.0,0.0,0.996667,0.0,0.003333,0.0,0.0,0.0,1.68
m12_medium_flood_dup0_s20260621_bonded,P3-NoPersist,m12_medium_flood_dup0_s20260621,medium_flood,0,20260621,bonded,e56c152b598ab002762ca0093866d0eaf647c6e5872aa51b35b549f497d53049,300,0.0,0.0,0.0,0.996667,0.0,0.0,0.0,0.0,0.003333,0.003333
m12_medium_flood_dup0_s20260621_bonded,BudgetDoS,m12_medium_flood_dup0_s20260621,medium_flood,0,20260621,bonded,e56c152b598ab002762ca0093866d0eaf647c6e5872aa51b35b549f497d53049,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
