run_id,method,paired_trace_id,identity_label_for_scoring,event_id,rpa_value,action,aes_attempts,deferred,delay_ms,admission_path
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1296,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1317,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1331,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1342,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1363,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1385,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1409,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1429,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1457,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1482,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1494,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1510,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1526,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1542,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1554,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1578,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1604,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1625,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1635,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1654,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1677,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1699,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1723,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1743,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1755,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup60_s20260616_bonded,P3-Persist,m12_no_attack_dup60_s20260616,bonded,1776,PRIVPROBE:0,cache_hit,0,False,0,cache
