run_id,method,paired_trace_id,identity_label_for_scoring,event_id,rpa_value,action,aes_attempts,deferred,delay_ms,admission_path
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1302,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1312,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1330,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1348,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1374,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1395,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1407,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1420,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1438,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1460,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1482,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1504,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1521,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1535,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1559,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1575,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1596,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1619,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1640,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1656,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1673,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1696,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1714,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1731,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1752,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1778,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1796,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1828,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1857,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1888,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1908,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1936,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1956,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1973,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,1999,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2027,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2049,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2074,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2096,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2116,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2135,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2160,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2182,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2200,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2218,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2250,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2263,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2282,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2296,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2317,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2340,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2369,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2388,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2403,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2423,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2440,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2462,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2478,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2498,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2516,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2538,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2559,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2583,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2598,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2614,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2631,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2657,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2667,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2684,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2699,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2718,PRIVPROBE:0,cache_hit,0,False,0,cache
m12_no_attack_dup0_s20260627_bonded,P3-Persist,m12_no_attack_dup0_s20260627,bonded,2744,PRIVPROBE:0,cache_hit,0,False,0,cache
