run_id,method,paired_trace_id,scenario,duplicate_filter_window_s,seed,identity_label_for_scoring,visible_trace_sha256,probe_event_count,defer_rate,mean_delay_ms,p95_delay_ms,cache_path_rate,reserve_path_rate,host_scan_path_rate,budget_skip_path_rate,duplicate_filter_path_rate,rl_path_rate,mean_aes_attempts
m12_heavy_flood_dup60_s20260622_nonbonded,P3-Persist,m12_heavy_flood_dup60_s20260622,heavy_flood,60,20260622,nonbonded,9c09d6c0e4a0878b4ee186c0ab35d28f20d27e233e9dad17715cf6f1060b4978,300,0.003333,3.333333,0.0,0.0,0.08,0.0,0.0,0.916667,0.0,40.32
m12_heavy_flood_dup60_s20260622_nonbonded,P3-NoPersist,m12_heavy_flood_dup60_s20260622,heavy_flood,60,20260622,nonbonded,9c09d6c0e4a0878b4ee186c0ab35d28f20d27e233e9dad17715cf6f1060b4978,300,0.083333,83.333333,1000.0,0.0,0.0,0.0,0.0,0.916667,0.0,0.0
m12_heavy_flood_dup60_s20260622_nonbonded,BudgetDoS,m12_heavy_flood_dup60_s20260622,heavy_flood,60,20260622,nonbonded,9c09d6c0e4a0878b4ee186c0ab35d28f20d27e233e9dad17715cf6f1060b4978,300,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.916667,0.0,0.0
