run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_no_attack_baseline_s20260615,P3-Persist,True,300,1500,1252960,497.798967,0.991726,0,0.0,0.0,0,90.0,98.0,0.0,0.01379,3,0,0,0,2263,235,0,0,150355.2,6832,0.0,5987,5987,0,0.0,2538,2538,0,0.0,2455,2455,0,0.0,0,0,0,0.0,0.991726,0.991726,0.01379,0,0,0,2248,150
m13_control_no_attack_baseline_s20260615,P3-NoPersist,True,300,1500,1251448,497.791567,0.990544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014578,0,0,0,0,2261,237,1,0,150173.76,5232,0.0,5987,5987,0,0.0,2538,2538,0,0.0,2455,2455,0,0.0,0,0,0,0.0,0.990544,0.990544,0.014578,0,0,0,2246,152
m13_control_no_attack_baseline_s20260615,BudgetDoS,True,300,1500,1261475,565.4303,0.879039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.120961,0,0,0,0,0,756,307,0,151377.0,4192,0.0,5987,5987,0,0.0,2538,2538,0,0.0,2455,2455,0,0.0,0,0,0,0.0,0.879039,0.879039,0.120961,0,0,0,1744,711
