suite,run_id,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,active_skew,rpa_rotation_interval_min,rssi_noise_db,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
p0,m3p0_nb16_rl8_atk100_s20260603,16,8,100.0,100.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,3201,457.285714,1.0,0,0.0,0.0,404.0,0.0,0,0,0,0,6,0,0,17,384.12,1264
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,70567,10081.0,1.0,0,0.0,0.0,16056.0,0.0,0,0,0,0,0,0,0,0,8468.04,0
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,StaticRL,True,60,240,35287,5041.0,1.0,0,0.0,0.0,8028.0,0.0,0,0,0,0,0,0,0,0,4234.44,0
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,35281,5040.142857,1.0,0,0.0,0.0,8028.0,0.0,0,0,0,0,6,0,0,0,4233.72,1024
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,35287,5041.0,1.0,0,0.0,0.0,8028.0,0.0,0,0,0,0,0,0,0,0,4234.44,160
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,35287,5041.0,1.0,0,0.0,0.0,8028.0,0.0,0,0,0,0,0,0,0,0,4234.44,160
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,35287,5041.0,1.0,0,0.0,0.0,8028.0,0.0,0,0,0,0,0,0,0,0,4234.44,176
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,3207,458.142857,1.0,0,0.0,0.0,724.0,0.0,0,0,0,0,0,0,0,3652,384.84,224
p0,m3p0_nb16_rl8_atk1000_s20260530,16,8,100.0,1000.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,3201,457.285714,1.0,0,0.0,0.0,724.0,0.0,0,0,0,0,6,0,0,340,384.12,1264
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,69631,4642.066667,1.0,0,0.0,0.0,15880.0,0.0,0,0,0,0,0,0,0,0,8355.72,0
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,StaticRL,True,60,240,34823,2321.533333,1.0,0,0.0,0.0,7940.0,0.0,0,0,0,0,0,0,0,0,4178.76,0
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,34809,2320.6,1.0,0,0.0,0.0,7940.0,0.0,0,0,0,0,14,0,0,0,4177.08,1024
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,34823,2321.533333,1.0,0,0.0,0.0,7940.0,0.0,0,0,0,0,0,0,0,0,4178.76,160
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,34823,2321.533333,1.0,0,0.0,0.0,7940.0,0.0,0,0,0,0,0,0,0,0,4178.76,160
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,34823,2321.533333,1.0,0,0.0,0.0,7940.0,0.0,0,0,0,0,0,0,0,0,4178.76,176
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,3215,214.333333,1.0,0,0.0,0.0,734.0,0.0,0,0,0,0,0,0,0,3603,385.8,224
p0,m3p0_nb16_rl8_atk1000_s20260531,16,8,100.0,1000.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,3201,213.4,1.0,0,0.0,0.0,734.0,0.0,0,0,0,0,14,0,0,292,384.12,1264
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,70302,5021.571429,1.0,0.0,0.0,0.0,16016.0,0.0,0,0,0,0,0,0,0,0,8436.24,0
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,StaticRL,True,60,240,35158,2511.285714,1.0,0.0,0.0,0.0,8008.0,0.0,0,0,0,0,0,0,0,0,4218.96,0
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,ZephyrCache,True,60,240,35145,2510.357143,1.0,0.0,0.0,0.0,8008.0,0.0,0,0,0,0,13,0,0,0,4217.4,1024
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,LRU-RL,True,60,240,35158,2511.285714,1.0,0.0,0.0,0.0,8008.0,0.0,0,0,0,0,0,0,0,0,4218.96,160
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,Freq-RL,True,60,240,35158,2511.285714,1.0,0.0,0.0,0.0,8008.0,0.0,0,0,0,0,0,0,0,0,4218.96,160
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,TrustOnly,True,60,240,35158,2511.285714,1.0,0.0,0.0,0.0,8008.0,0.0,0,0,0,0,0,0,0,0,4218.96,176
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,BudgetDoS,True,60,240,3214,229.571429,1.0,0.0,0.0,0.0,722.0,0.0,0,0,0,0,0,0,0,3643,385.68,224
p0,m3p0_nb16_rl8_atk1000_s20260601,16,8,100.0,1000.0,1.1,15,6.0,20260601,P3-NoPersist,True,60,240,3201,228.642857,1.0,0.0,0.0,0.0,722.0,0.0,0,0,0,0,13,0,0,322,384.12,1264
p0,m3p0_nb16_rl8_atk1000_s20260602,16,8,100.0,1000.0,1.1,15,6.0,20260602,FullScan-Host,True,60,240,69920,4370.0,1.0,0.0,0.0,0.0,15852.0,0.0,0,0,0,0,0,0,0,0,8390.4,0
p0,m3p0_nb16_rl8_atk1000_s20260602,16,8,100.0,1000.0,1.1,15,6.0,20260602,StaticRL,True,60,240,34968,2185.5,1.0,0.0,0.0,0.0,7926.0,0.0,0,0,0,0,0,0,0,0,4196.16,0
p0,m3p0_nb16_rl8_atk1000_s20260602,16,8,100.0,1000.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,34953,2184.5625,1.0,0.0,0.0,0.0,7926.0,0.0,0,0,0,0,15,0,0,0,4194.36,1024
