run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p90_dup0_s20260621,P3-Persist,True,300,1500,3780006,2260.769139,0.655429,0.0,0.0,0.0,0.0,100.0,100.0,146099.52,0.346139,18,4982,0,0,1638,10,52,22135,453600.72,6832
m14_confirm_pool320_r1_p90_dup0_s20260621,BudgetDoS,True,300,1500,1260959,1295.94964,0.381419,0,0.0,0.0,0.0,0.0,0.0,45581.76,0.618581,0,0,0,0,0,14,1578,247974,151315.08,4192
