run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p75_dup60_s20260624,P3-Persist,True,300,1500,3780008,2109.379464,0.690027,0.0,0.0,0.0,0,100.0,100.0,146039.04,0.310743,15,4985,225,242057,1757,12,43,63,453600.96,6832
m14_confirm_pool320_r1_p75_dup60_s20260624,BudgetDoS,True,300,1500,1260192,6147.278049,0.078937,0,0.0,0.0,0.0,0.0,0.0,45521.28,0.921063,0,0,1648,242057,0,13,744,5742,151223.04,4192
