run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_control_no_attack_baseline_s20260624,P3-Persist,True,300,1500,1247917,487.087041,0.990336,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017008,3,0,0,0,2301,245,3,0,149750.04,6832,0.0,6080,6080,0,0.0,2587,2587,0,0.0,2471,2471,0,0.0,0,0,0,0.0,0.990336,0.990336,0.017008,0,0,0,2228,183
m13_control_no_attack_baseline_s20260624,P3-NoPersist,True,300,1500,1245902,486.490433,0.98995,0,0,0.0,0.0,0.0,0.0,0.0,0.018168,0,0,0,0,2304,243,3,0,149508.24,5232,0.0,6080,6080,0,0.0,2587,2587,0,0.0,2471,2471,0,0.0,0,0,0,0.0,0.98995,0.98995,0.018168,0,0,0,2229,181
m13_control_no_attack_baseline_s20260624,BudgetDoS,True,300,1500,1261505,558.435148,0.873212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.126788,0,0,0,0,0,754,328,0,151380.6,4192,0.0,6080,6080,0,0.0,2587,2587,0,0.0,2471,2471,0,0.0,0,0,0,0.0,0.873212,0.873212,0.126788,0,0,0,1746,725
