run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p90_dup60_s20260623,P3-Persist,True,300,1500,3780007,2157.538242,0.680124,0.0,0.0,0.0,0.0,0.0,0.0,147006.72,0.319876,8,4992,228,242266,1729,8,47,52,453600.84,6832
m14_confirm_pool320_r1_p90_dup60_s20260623,BudgetDoS,True,300,1500,1260193,6238.579208,0.078416,0.0,0.0,0.0,0.0,0.0,0.0,46347.84,0.921584,0,0,1630,242266,0,9,744,5701,151223.16,4192
