run_id,event_id,ts_ms,source_type,device_id,addr_type,rpa_epoch,rssi_dbm,payload_len,rpa_value
paper_walkthrough,60,21344,non_rpa,,non_rpa,0,-80.19,16,
paper_walkthrough,61,21575,attack,,rpa,58,-67.06,17,A58
paper_walkthrough,62,21919,non_rpa,,non_rpa,0,-59.89,21,
paper_walkthrough,63,22730,attack,,rpa,63,-68.94,8,A63
paper_walkthrough,64,23203,legit_bonded,dev_0000,rpa,0,-63.13,14,Ldev_0000:0
paper_walkthrough,65,23697,attack,,rpa,65,-70.49,20,A65
paper_walkthrough,66,23922,attack,,rpa,66,-70.93,26,A66
paper_walkthrough,67,25005,attack,,rpa,69,-74.82,15,A69
paper_walkthrough,68,25628,attack,,rpa,67,-65.1,17,A67
paper_walkthrough,69,25687,attack,,rpa,68,-77.54,19,A68
paper_walkthrough,70,25943,attack,,rpa,70,-70.18,26,A70
paper_walkthrough,71,26130,attack,,rpa,75,-71.71,15,A75
paper_walkthrough,72,26135,background,,rpa,0,-74.25,21,B72
paper_walkthrough,73,26388,attack,,rpa,77,-57.73,27,A77
paper_walkthrough,74,26441,attack,,rpa,76,-73.53,29,A76
paper_walkthrough,75,26442,attack,,rpa,78,-72.64,29,A78
paper_walkthrough,76,26534,legit_bonded,dev_0001,rpa,0,-62.07,23,Ldev_0001:0
paper_walkthrough,77,26648,background,,rpa,0,-87.76,21,B74
paper_walkthrough,78,26760,background,,rpa,0,-82.03,30,B73
paper_walkthrough,79,26970,non_rpa,,non_rpa,0,-69.78,16,
paper_walkthrough,80,27090,attack,,rpa,80,-61.17,16,A80
paper_walkthrough,81,28329,attack,,rpa,85,-78.84,27,A85
paper_walkthrough,82,28379,attack,,rpa,84,-66.9,23,A84
paper_walkthrough,83,28407,legit_bonded,dev_0000,rpa,0,-56.65,24,Ldev_0000:0
paper_walkthrough,84,28780,background,,rpa,0,-98.86,25,B83
paper_walkthrough,85,28804,background,,rpa,0,-85.81,18,B82
paper_walkthrough,86,28987,attack,,rpa,86,-67.72,24,A86
paper_walkthrough,87,29475,attack,,rpa,88,-73.83,22,A88
paper_walkthrough,88,29780,attack,,rpa,91,-75.47,14,A91
paper_walkthrough,89,29808,attack,,rpa,89,-63.25,17,A89
paper_walkthrough,90,29896,attack,,rpa,87,-76.2,9,A87
paper_walkthrough,91,29906,attack,,rpa,92,-78.54,21,A92
paper_walkthrough,92,29914,attack,,rpa,90,-75.52,14,A90
paper_walkthrough,93,30055,legit_bonded,dev_0001,rpa,0,-58.04,25,Ldev_0001:0
paper_walkthrough,94,30212,attack,,rpa,96,-66.68,17,A96
paper_walkthrough,95,30645,attack,,rpa,94,-68.64,17,A94
paper_walkthrough,96,30668,attack,,rpa,95,-59.08,8,A95
paper_walkthrough,97,31015,non_rpa,,non_rpa,0,-85.52,9,
paper_walkthrough,98,31205,non_rpa,,non_rpa,0,-73.8,21,
paper_walkthrough,99,31214,attack,,rpa,99,-72.8,23,A99
paper_walkthrough,100,31478,attack,,rpa,100,-74.17,25,A100
paper_walkthrough,101,31482,attack,,rpa,98,-70.57,15,A98
paper_walkthrough,102,31800,non_rpa,,non_rpa,0,-73.87,15,
paper_walkthrough,103,31865,background,,rpa,0,-78.15,30,B97
paper_walkthrough,104,32080,non_rpa,,non_rpa,0,-79.43,27,
paper_walkthrough,105,32422,background,,rpa,0,-83.1,30,B104
paper_walkthrough,106,32729,attack,,rpa,105,-66.1,9,A105
paper_walkthrough,107,34145,non_rpa,,non_rpa,0,-67.27,31,
paper_walkthrough,108,34414,background,,rpa,0,-85.72,26,B107
paper_walkthrough,109,34470,non_rpa,,non_rpa,0,-70.5,13,
paper_walkthrough,110,34782,attack,,rpa,109,-72.96,9,A109
paper_walkthrough,111,34884,attack,,rpa,108,-83.89,18,A108
paper_walkthrough,112,34903,attack,,rpa,110,-72.25,21,A110
paper_walkthrough,113,35237,legit_bonded,dev_0000,rpa,0,-56.7,20,Ldev_0000:0
paper_walkthrough,114,36124,background,,rpa,0,-86.86,17,B114
paper_walkthrough,115,36307,non_rpa,,non_rpa,0,-79.11,18,
paper_walkthrough,116,36329,non_rpa,,non_rpa,0,-74.16,26,
paper_walkthrough,117,36489,attack,,rpa,116,-73.3,13,A116
paper_walkthrough,118,36641,attack,,rpa,118,-69.62,28,A118
paper_walkthrough,119,36943,attack,,rpa,115,-73.77,10,A115
paper_walkthrough,120,36980,attack,,rpa,117,-70.43,13,A117
paper_walkthrough,121,37414,attack,,rpa,121,-66.8,27,A121
