run_id,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m14_confirm_pool320_r1_p135_dup60_s20260621,P3-Persist,True,300,1500,3780007,2235.36783,0.662877,0,0.0,0.0,0,100.0,100.0,146180.16,0.338691,15,4985,241,242235,1660,9,28,74,453600.84,6832
m14_confirm_pool320_r1_p135_dup60_s20260621,BudgetDoS,True,300,1500,1260183,6495.78866,0.076049,0.0,0.0,0.0,0.0,0.0,0.0,45642.24,0.923951,0,0,1575,242235,0,11,782,5736,151221.96,4192
